부재ID,도면명,유형,구역,층,치수,체적(m³)
600X900-B2F-DONG-0181,600X900,보(X),DONG,B2F,600x900,3.9157
400X800-B2F-DONG-0525,400X800,보(Y),DONG,B2F,400x800,0.192
500X900-B2F-DONG-0379,500X900,보(Y),DONG,B2F,500x900,2.0914
600X900-B2F-DONG-0182,600X900,보(X),DONG,B2F,600x900,0.27
600X900-B2F-DONG-0183,600X900,보(X),DONG,B2F,600x900,1.6172
600X900-B2F-DONG-0184,600X900,보(Y),DONG,B2F,600x900,1.5301
600X900-B2F-DONG-0185,600X900,보(Y),DONG,B2F,600x900,3.4266
600X600-B2F-DONG-0041,600X600,보(X),DONG,B2F,600x600,0.2171
600X900-B2F-DONG-0186,600X900,보(Y),DONG,B2F,600x900,3.46
800X900-B2F-DONG-0077,800X900,보(X),DONG,B2F,800x900,0.9421
600X900-B2F-DONG-0187,600X900,보(Y),DONG,B2F,600x900,3.3661
800X900-B2F-DONG-0078,800X900,보(X),DONG,B2F,800x900,0.432
600X900-B2F-DONG-0188,600X900,보(Y),DONG,B2F,600x900,2.75
800X900-B2F-DONG-0079,800X900,보(Y),DONG,B2F,800x900,0.4324
600X900-B2F-DONG-0189,600X900,보(X),DONG,B2F,600x900,3.7625
800X900-B2F-DONG-0080,800X900,보(Y),DONG,B2F,800x900,0.432
600X900-B2F-DONG-0190,600X900,보(X),DONG,B2F,600x900,3.7468
800X900-B2F-DONG-0081,800X900,보(Y),DONG,B2F,800x900,0.432
600X900-B2F-DONG-0191,600X900,보(X),DONG,B2F,600x900,2.4915
800X900-B2F-DONG-0082,800X900,보(Y),DONG,B2F,800x900,0.4324
600X900-B2F-DONG-0192,600X900,보(X),DONG,B2F,600x900,3.4867
800X900-B2F-DONG-0083,800X900,보(Y),DONG,B2F,800x900,0.432
600X900-B2F-DONG-0193,600X900,보(X),DONG,B2F,600x900,3.5482
500X900-B2F-DONG-0380,500X900,보(Y),DONG,B2F,500x900,0.27
600X900-B2F-DONG-0194,600X900,보(X),DONG,B2F,600x900,3.0278
800X900-B2F-DONG-0084,800X900,보(Y),DONG,B2F,800x900,0.4397
600X900-B2F-DONG-0195,600X900,보(Y),DONG,B2F,600x900,3.5013
600X900-B2F-DONG-0196,600X900,보(X),DONG,B2F,600x900,0.3242
600X900-B2F-DONG-0197,600X900,보(Y),DONG,B2F,600x900,3.3115
400X800-B2F-DONG-0526,400X800,보(X),DONG,B2F,400x800,0.192
600X900-B2F-DONG-0198,600X900,보(Y),DONG,B2F,600x900,4.7283
800X900-B2F-DONG-0085,800X900,보(X),DONG,B2F,800x900,0.5087
400X800-B2F-DONG-0527,400X800,보(X),DONG,B2F,400x800,0.192
600X900-B2F-DONG-0199,600X900,보(Y),DONG,B2F,600x900,3.7612
500X600-B2F-DONG-1141,500X600,보(X),DONG,B2F,500x600,0.1848
600X900-B2F-DONG-0200,600X900,보(Y),DONG,B2F,600x900,3.8362
1100X900-B2F-DONG-0038,1100X900,보(X),DONG,B2F,1100x900,0.6097
600X900-B2F-DONG-0201,600X900,보(Y),DONG,B2F,600x900,3.3692
500X600-B2F-DONG-1142,500X600,보(X),DONG,B2F,500x600,0.18
600X900-B2F-DONG-0202,600X900,보(Y),DONG,B2F,600x900,2.5348
900X900-B2F-DONG-0252,900X900,보(X),DONG,B2F,900x900,0.4941
600X900-B2F-DONG-0203,600X900,보(Y),DONG,B2F,600x900,2.6747
900X900-B2F-DONG-0253,900X900,보(X),DONG,B2F,900x900,0.4941
600X900-B2F-DONG-0204,600X900,보(Y),DONG,B2F,600x900,4.4611
700X900-B2F-DONG-0177,700X900,보(X),DONG,B2F,700x900,0.378
600X900-B2F-DONG-0205,600X900,보(Y),DONG,B2F,600x900,4.402
800X900-B2F-DONG-0086,800X900,보(Y),DONG,B2F,800x900,5.9567
700X900-B2F-DONG-0178,700X900,보(X),DONG,B2F,700x900,0.5045
800X900-B2F-DONG-0087,800X900,보(Y),DONG,B2F,800x900,5.8731
700X900-B2F-DONG-0179,700X900,보(Y),DONG,B2F,700x900,4.7407
600X900-B2F-DONG-0206,600X900,보(X),DONG,B2F,600x900,0.3825
700X900-B2F-DONG-0180,700X900,보(Y),DONG,B2F,700x900,4.7446
500X900-B2F-DONG-0381,500X900,보(X),DONG,B2F,500x900,0.27
600X900-B2F-DONG-0207,600X900,보(Y),DONG,B2F,600x900,3.9393
900X900-B2F-DONG-0254,900X900,보(X),DONG,B2F,900x900,0.486
1100X900-B2F-DONG-0039,1100X900,보(X),DONG,B2F,1100x900,0.6097
600X900-B2F-DONG-0208,600X900,보(Y),DONG,B2F,600x900,5.123
600X1000-B2F-DONG-0003,600X1000,보(X),DONG,B2F,600x1000,0.36
600X900-B2F-DONG-0209,600X900,보(Y),DONG,B2F,600x900,5.0479
500X600-B2F-DONG-1143,500X600,보(X),DONG,B2F,500x600,0.1848
600X900-B2F-DONG-0210,600X900,보(Y),DONG,B2F,600x900,4.6559
600X900-B2F-DONG-0211,600X900,보(X),DONG,B2F,600x900,0.324
600X900-B2F-DONG-0212,600X900,보(Y),DONG,B2F,600x900,4.5809
800X900-B2F-DONG-0088,800X900,보(Y),DONG,B2F,800x900,0.3617
500X900-B2F-DONG-0382,500X900,보(X),DONG,B2F,500x900,1.4125
600X600-B2F-DONG-0042,600X600,보(Y),DONG,B2F,600x600,0.18
500X900-B2F-DONG-0383,500X900,보(X),DONG,B2F,500x900,3.238
500X700-B2F-DONG-0020,500X700,보(Y),DONG,B2F,500x700,0.1758
500X900-B2F-DONG-0384,500X900,보(X),DONG,B2F,500x900,3.2161
500X900-B2F-DONG-0385,500X900,보(X),DONG,B2F,500x900,3.1277
500X900-B2F-DONG-0386,500X900,보(X),DONG,B2F,500x900,3.0646
600X900-B2F-DONG-0213,600X900,보(X),DONG,B2F,600x900,0.27
500X900-B2F-DONG-0387,500X900,보(Y),DONG,B2F,500x900,2.115
500X900-B2F-DONG-0388,500X900,보(X),DONG,B2F,500x900,0.225
500X600-B2F-DONG-1144,500X600,보(X),DONG,B2F,500x600,1.6662
500X600-B2F-DONG-1145,500X600,보(X),DONG,B2F,500x600,0.15
500X600-B2F-DONG-1146,500X600,보(Y),DONG,B2F,500x600,0.912
600X900-B2F-DONG-0214,600X900,보(X),DONG,B2F,600x900,0.27
500X600-B2F-DONG-1147,500X600,보(X),DONG,B2F,500x600,1.2307
500X900-B2F-DONG-0389,500X900,보(X),DONG,B2F,500x900,0.225
500X900-B2F-DONG-0390,500X900,보(Y),DONG,B2F,500x900,2.5515
700X900-B2F-DONG-0181,700X900,보(X),DONG,B2F,700x900,0.315
400X900-B2F-DONG-0009,400X900,보(X),DONG,B2F,400x900,1.0413
400X900-B2F-DONG-0010,400X900,보(X),DONG,B2F,400x900,1.0413
500X900-B2F-DONG-0391,500X900,보(X),DONG,B2F,500x900,0.225
500X900-B2F-DONG-0392,500X900,보(X),DONG,B2F,500x900,1.5344
500X900-B2F-DONG-0393,500X900,보(Y),DONG,B2F,500x900,2.1318
800X900-B2F-DONG-0089,800X900,보(X),DONG,B2F,800x900,0.36
400X900-B2F-DONG-0011,400X900,보(X),DONG,B2F,400x900,0.8086
400X900-B2F-DONG-0012,400X900,보(X),DONG,B2F,400x900,0.8612
700X900-B2F-DONG-0182,700X900,보(X),DONG,B2F,700x900,4.8603
600X900-B2F-DONG-0215,600X900,보(Y),DONG,B2F,600x900,0.378
700X900-B2F-DONG-0183,700X900,보(X),DONG,B2F,700x900,4.818
700X900-B2F-DONG-0184,700X900,보(X),DONG,B2F,700x900,4.8603
600X900-B2F-DONG-0216,600X900,보(Y),DONG,B2F,600x900,0.378
700X900-B2F-DONG-0185,700X900,보(X),DONG,B2F,700x900,4.818
700X900-B2F-DONG-0186,700X900,보(X),DONG,B2F,700x900,4.4961
500X700-B2F-DONG-0021,500X700,보(Y),DONG,B2F,500x700,0.2484
700X900-B2F-DONG-0187,700X900,보(X),DONG,B2F,700x900,4.5267
500X700-B2F-DONG-0022,500X700,보(Y),DONG,B2F,500x700,0.2462
700X900-B2F-DONG-0188,700X900,보(X),DONG,B2F,700x900,4.5975
600X900-B2F-DONG-0217,600X900,보(Y),DONG,B2F,600x900,0.378
600X900-B2F-DONG-0218,600X900,보(Y),DONG,B2F,600x900,0.378
700X900-B2F-DONG-0189,700X900,보(X),DONG,B2F,700x900,4.6305
500X600-B2F-DONG-1148,500X600,보(Y),DONG,B2F,500x600,0.21
700X900-B2F-DONG-0190,700X900,보(X),DONG,B2F,700x900,4.4406
500X600-B2F-DONG-1149,500X600,보(Y),DONG,B2F,500x600,0.21
700X900-B2F-DONG-0191,700X900,보(X),DONG,B2F,700x900,4.5642
400X900-B2F-DONG-0013,400X900,보(Y),DONG,B2F,400x900,1.134
900X900-B2F-DONG-0255,900X900,보(Y),DONG,B2F,900x900,0.567
700X900-B2F-DONG-0192,700X900,보(X),DONG,B2F,700x900,4.7125
500X900-B2F-DONG-0394,500X900,보(Y),DONG,B2F,500x900,0.315
400X900-B2F-DONG-0014,400X900,보(Y),DONG,B2F,400x900,1.3131
400X900-B2F-DONG-0015,400X900,보(Y),DONG,B2F,400x900,1.3552
900X900-B2F-DONG-0256,900X900,보(Y),DONG,B2F,900x900,0.567
700X900-B2F-DONG-0193,700X900,보(X),DONG,B2F,700x900,4.599
900X900-B2F-DONG-0257,900X900,보(Y),DONG,B2F,900x900,0.567
400X900-B2F-DONG-0016,400X900,보(Y),DONG,B2F,400x900,1.1762
700X900-B2F-DONG-0194,700X900,보(Y),DONG,B2F,700x900,4.074
700X900-B2F-DONG-0195,700X900,보(X),DONG,B2F,700x900,0.441
700X900-B2F-DONG-0196,700X900,보(Y),DONG,B2F,700x900,4.184
400X900-B2F-DONG-0017,400X900,보(X),DONG,B2F,400x900,1.314
500X600-B2F-DONG-1150,500X600,보(X),DONG,B2F,500x600,1.6043
500X600-B2F-DONG-1151,500X600,보(Y),DONG,B2F,500x600,0.541
500X600-B2F-DONG-1152,500X600,보(X),DONG,B2F,500x600,2.4325
900X900-B2F-DONG-0258,900X900,보(Y),DONG,B2F,900x900,0.567
400X800-B2F-DONG-0528,400X800,보(X),DONG,B2F,400x800,2.464
900X900-B2F-DONG-0259,900X900,보(Y),DONG,B2F,900x900,0.567
400X900-B2F-DONG-0018,400X900,보(Y),DONG,B2F,400x900,1.0748
400X900-B2F-DONG-0019,400X900,보(Y),DONG,B2F,400x900,1.0748
400X900-B2F-DONG-0020,400X900,보(Y),DONG,B2F,400x900,1.0748
400X900-B2F-DONG-0021,400X900,보(Y),DONG,B2F,400x900,1.0748
400X900-B2F-DONG-0022,400X900,보(Y),DONG,B2F,400x900,1.2783
400X900-B2F-DONG-0023,400X900,보(Y),DONG,B2F,400x900,1.2781
400X900_EST-B1F-DONG-0001,400X900_EST,보(Y),DONG,B1F,400x900,0.4032
400X900_EST-B1F-DONG-0002,400X900_EST,보(Y),DONG,B1F,400x900,0.4032
500X600-B1F-DONG-0001,500X600,보(Y),DONG,B1F,500x600,0.351
500X600-B1F-DONG-0002,500X600,보(Y),DONG,B1F,500x600,0.351
400X800-B1F-DONG-0001,400X800,보(Y),DONG,B1F,400x800,0.3648
400X800-B1F-DONG-0002,400X800,보(Y),DONG,B1F,400x800,0.3648
400X900_EST-B1F-DONG-0003,400X900_EST,보(X),DONG,B1F,400x900,0.4752
400X900_EST-B1F-DONG-0004,400X900_EST,보(X),DONG,B1F,400x900,0.4752
400X800-B1F-DONG-0003,400X800,보(X),DONG,B1F,400x800,0.3648
400X800-B1F-DONG-0004,400X800,보(X),DONG,B1F,400x800,0.3648
400X800-B1F-DONG-0005,400X800,보(X),DONG,B1F,400x800,0.3744
400X800-B1F-DONG-0006,400X800,보(X),DONG,B1F,400x800,0.3744
400X900_EST-B1F-DONG-0005,400X900_EST,보(X),DONG,B1F,400x900,0.4032
400X900_EST-B1F-DONG-0006,400X900_EST,보(X),DONG,B1F,400x900,0.4032
400X900_EST-B1F-DONG-0007,400X900_EST,보(X),DONG,B1F,400x900,0.4752
400X900_EST-B1F-DONG-0008,400X900_EST,보(X),DONG,B1F,400x900,0.4752
400X900_EST-B1F-DONG-0009,400X900_EST,보(X),DONG,B1F,400x900,0.4752
400X900_EST-B1F-DONG-0010,400X900_EST,보(X),DONG,B1F,400x900,0.4752
400X900_EST-B1F-DONG-0011,400X900_EST,보(X),DONG,B1F,400x900,0.4032
400X900_EST-B1F-DONG-0012,400X900_EST,보(X),DONG,B1F,400x900,0.4032
400X900_EST-B1F-DONG-0013,400X900_EST,보(X),DONG,B1F,400x900,0.4212
400X900_EST-B1F-DONG-0014,400X900_EST,보(X),DONG,B1F,400x900,0.4212
400X900_EST-B1F-DONG-0015,400X900_EST,보(X),DONG,B1F,400x900,0.4104
400X900_EST-B1F-DONG-0016,400X900_EST,보(X),DONG,B1F,400x900,0.4104
500X600-B1F-DONG-0003,500X600,보(X),DONG,B1F,500x600,1.575
500X600-B1F-DONG-0004,500X600,보(X),DONG,B1F,500x600,1.575
500X700-B1F-DONG-0001,500X700,보(X),DONG,B1F,500x700,0.77
600X1500-B1F-DONG-0001,600X1500,보(Y),DONG,B1F,600x1500,0.9094
500X700-B1F-DONG-0002,500X700,보(Y),DONG,B1F,500x700,1.0009
500X700-B1F-DONG-0003,500X700,보(Y),DONG,B1F,500x700,1.0009
500X600-B1F-DONG-0005,500X600,보(Y),DONG,B1F,500x600,1.5121
500X700-B1F-DONG-0004,500X700,보(Y),DONG,B1F,500x700,0.2309
500X700-B1F-DONG-0005,500X700,보(Y),DONG,B1F,500x700,0.2309
500X700-B1F-DONG-0006,500X700,보(X),DONG,B1F,500x700,0.6895
500X600-B1F-DONG-0006,500X600,보(Y),DONG,B1F,500x600,0.57
700X600-B1F-DONG-0001,700X600,보(X),DONG,B1F,700x600,1.911
700X600-B1F-DONG-0002,700X600,보(X),DONG,B1F,700x600,2.1378
600X1200-B1F-DONG-0001,600X1200,보(X),DONG,B1F,600x1200,2.916
700X600-B1F-DONG-0003,700X600,보(X),DONG,B1F,700x600,2.1378
500X600-B1F-DONG-0007,500X600,보(Y),DONG,B1F,500x600,0.57
500X700-B1F-DONG-0007,500X700,보(X),DONG,B1F,500x700,0.6895
500X600-B1F-DONG-0008,500X600,보(Y),DONG,B1F,500x600,1.3621
500X700-B1F-DONG-0008,500X700,보(X),DONG,B1F,500x700,0.77
600X1500-B1F-DONG-0002,600X1500,보(Y),DONG,B1F,600x1500,0.9094
500X700-B1F-DONG-0009,500X700,보(Y),DONG,B1F,500x700,1.1759
500X600-B1F-DONG-0009,500X600,보(X),DONG,B1F,500x600,0.78
500X600-B1F-DONG-0010,500X600,보(Y),DONG,B1F,500x600,0.36
400X800-B1F-DONG-0007,400X800,보(X),DONG,B1F,400x800,1.44
500X600-B1F-DONG-0011,500X600,보(Y),DONG,B1F,500x600,1.239
600X1200-B1F-DONG-0002,600X1200,보(X),DONG,B1F,600x1200,0.8856
400X800-B1F-DONG-0008,400X800,보(X),DONG,B1F,400x800,0.4672
400X800-B1F-DONG-0009,400X800,보(Y),DONG,B1F,400x800,0.6752
600X1500-B1F-DONG-0003,600X1500,보(X),DONG,B1F,600x1500,1.764
400X800-B1F-DONG-0010,400X800,보(Y),DONG,B1F,400x800,0.6752
500X600-B1F-DONG-0012,500X600,보(X),DONG,B1F,500x600,1.08
500X600-B1F-DONG-0013,500X600,보(Y),DONG,B1F,500x600,0.36
500X600-B1F-DONG-0014,500X600,보(X),DONG,B1F,500x600,0.8133
500X600-B1F-DONG-0015,500X600,보(X),DONG,B1F,500x600,0.4167
500X600-B1F-DONG-0016,500X600,보(Y),DONG,B1F,500x600,1.389
600X1200-B1F-DONG-0003,600X1200,보(X),DONG,B1F,600x1200,1.6056
600X1200-B1F-DONG-0004,600X1200,보(Y),DONG,B1F,600x1200,0.864
600X1200-B1F-DONG-0005,600X1200,보(X),DONG,B1F,600x1200,0.702
700X1500-B1F-DONG-0001,700X1500,보(X),DONG,B1F,700x1500,6.3998
400X800-B1F-DONG-0011,400X800,보(X),DONG,B1F,400x800,2.8517
400X800-B1F-DONG-0012,400X800,보(X),DONG,B1F,400x800,1.3264
400X800-B1F-DONG-0013,400X800,보(X),DONG,B1F,400x800,1.44
500X600-B1F-DONG-0017,500X600,보(X),DONG,B1F,500x600,0.42
500X600-B1F-DONG-0018,500X600,보(X),DONG,B1F,500x600,1.428
500X600-B1F-DONG-0019,500X600,보(X),DONG,B1F,500x600,0.564
400X900_EST-B1F-DONG-0017,400X900_EST,보(X),DONG,B1F,400x900,1.224
800X1500-B1F-DONG-0001,800X1500,보(X),DONG,B1F,800x1500,6.996
800X1500-B1F-DONG-0002,800X1500,보(X),DONG,B1F,800x1500,7.14
800X1500-B1F-DONG-0003,800X1500,보(X),DONG,B1F,800x1500,1.584
700X1500-B1F-DONG-0002,700X1500,보(X),DONG,B1F,700x1500,6.3998
600X1200-B1F-DONG-0006,600X1200,보(Y),DONG,B1F,600x1200,0.504
400X800-B1F-DONG-0014,400X800,보(X),DONG,B1F,400x800,1.4864
400X800-B1F-DONG-0015,400X800,보(X),DONG,B1F,400x800,1.44
500X600-B1F-DONG-0020,500X600,보(X),DONG,B1F,500x600,0.57
500X600-B1F-DONG-0021,500X600,보(X),DONG,B1F,500x600,1.728
500X600-B1F-DONG-0022,500X600,보(X),DONG,B1F,500x600,0.564
400X900_EST-B1F-DONG-0018,400X900_EST,보(X),DONG,B1F,400x900,1.404
800X1500-B1F-DONG-0004,800X1500,보(X),DONG,B1F,800x1500,6.996
800X1500-B1F-DONG-0005,800X1500,보(X),DONG,B1F,800x1500,7.14
800X1500-B1F-DONG-0006,800X1500,보(X),DONG,B1F,800x1500,1.8766
500X600-B1F-DONG-0023,500X600,보(X),DONG,B1F,500x600,2.082
800X1700-B1F-DONG-0001,800X1700,보(X),DONG,B1F,800x1700,6.4396
400X900_EST-B1F-DONG-0019,400X900_EST,보(X),DONG,B1F,400x900,0.4752
400X900_EST-B1F-DONG-0020,400X900_EST,보(X),DONG,B1F,400x900,0.45
500X600-B1F-DONG-0024,500X600,보(X),DONG,B1F,500x600,2.1552
800X1700-B1F-DONG-0002,800X1700,보(X),DONG,B1F,800x1700,6.4396
400X900_EST-B1F-DONG-0021,400X900_EST,보(X),DONG,B1F,400x900,0.6552
400X900_EST-B1F-DONG-0022,400X900_EST,보(X),DONG,B1F,400x900,0.63
400X900_EST-B1F-DONG-0023,400X900_EST,보(X),DONG,B1F,400x900,0.18
800X1500-B1F-DONG-0007,800X1500,보(X),DONG,B1F,800x1500,0.6
400X900_EST-B1F-DONG-0024,400X900_EST,보(X),DONG,B1F,400x900,0.5616
400X900_EST-B1F-DONG-0025,400X900_EST,보(X),DONG,B1F,400x900,0.5077
400X900_EST-B1F-DONG-0026,400X900_EST,보(X),DONG,B1F,400x900,0.5077
400X900_EST-B1F-DONG-0027,400X900_EST,보(X),DONG,B1F,400x900,0.5616
400X800-B1F-DONG-0016,400X800,보(X),DONG,B1F,400x800,3.0985
800X1700-B1F-DONG-0003,800X1700,보(X),DONG,B1F,800x1700,9.1052
600X900_EST-B1F-DONG-0001,600X900_EST,보(X),DONG,B1F,600x900,3.8853
500X600-B1F-DONG-0025,500X600,보(X),DONG,B1F,500x600,0.15
500X600-B1F-DONG-0026,500X600,보(Y),DONG,B1F,500x600,1.335
500X600-B1F-DONG-0027,500X600,보(X),DONG,B1F,500x600,0.15
600X1400-B1F-DONG-0001,600X1400,보(X),DONG,B1F,600x1400,0.6822
500X600-B1F-DONG-0028,500X600,보(Y),DONG,B1F,500x600,2.1629
500X600-B1F-DONG-0029,500X600,보(X),DONG,B1F,500x600,0.15
500X600-B1F-DONG-0030,500X600,보(X),DONG,B1F,500x600,0.15
500X600-B1F-DONG-0031,500X600,보(Y),DONG,B1F,500x600,1.335
500X600-B1F-DONG-0032,500X600,보(X),DONG,B1F,500x600,0.15
500X600-B1F-DONG-0033,500X600,보(X),DONG,B1F,500x600,0.1503
500X600-B1F-DONG-0034,500X600,보(Y),DONG,B1F,500x600,2.2002
500X600-B1F-DONG-0035,500X600,보(X),DONG,B1F,500x600,0.15
500X600-B1F-DONG-0036,500X600,보(Y),DONG,B1F,500x600,2.2103
500X600-B1F-DONG-0037,500X600,보(X),DONG,B1F,500x600,0.15
500X600-B1F-DONG-0038,500X600,보(Y),DONG,B1F,500x600,2.43
700X600-B1F-DONG-0004,700X600,보(X),DONG,B1F,700x600,0.21
700X600-B1F-DONG-0005,700X600,보(X),DONG,B1F,700x600,0.21
500X600-B1F-DONG-0039,500X600,보(Y),DONG,B1F,500x600,2.325
600X600-B1F-DONG-0001,600X600,보(X),DONG,B1F,600x600,0.18
600X600-B1F-DONG-0002,600X600,보(X),DONG,B1F,600x600,0.18
500X600-B1F-DONG-0040,500X600,보(Y),DONG,B1F,500x600,2.292
600X1800-B1F-DONG-0001,600X1800,보(X),DONG,B1F,600x1800,0.54
500X600-B1F-DONG-0041,500X600,보(X),DONG,B1F,500x600,2.4303
500X600-B1F-DONG-0042,500X600,보(Y),DONG,B1F,500x600,0.15
500X600-B1F-DONG-0043,500X600,보(X),DONG,B1F,500x600,2.4263
500X600-B1F-DONG-0044,500X600,보(X),DONG,B1F,500x600,1.2309
500X600-B1F-DONG-0045,500X600,보(Y),DONG,B1F,500x600,0.15
500X600-B1F-DONG-0046,500X600,보(X),DONG,B1F,500x600,1.2701
500X600-B1F-DONG-0047,500X600,보(X),DONG,B1F,500x600,2.2948
500X600-B1F-DONG-0048,500X600,보(Y),DONG,B1F,500x600,0.155
500X600-B1F-DONG-0049,500X600,보(X),DONG,B1F,500x600,2.2982
500X600-B1F-DONG-0050,500X600,보(X),DONG,B1F,500x600,2.0134
500X600-B1F-DONG-0051,500X600,보(X),DONG,B1F,500x600,0.156
500X600-B1F-DONG-0052,500X600,보(X),DONG,B1F,500x600,1.9707
500X600-B1F-DONG-0053,500X600,보(X),DONG,B1F,500x600,2.31
500X600-B1F-DONG-0054,500X600,보(Y),DONG,B1F,500x600,0.15
500X600-B1F-DONG-0055,500X600,보(X),DONG,B1F,500x600,2.31
500X600-B1F-DONG-0056,500X600,보(Y),DONG,B1F,500x600,0.1527
500X600-B1F-DONG-0057,500X600,보(X),DONG,B1F,500x600,1.3029
500X600-B1F-DONG-0058,500X600,보(Y),DONG,B1F,500x600,0.15
500X600-B1F-DONG-0059,500X600,보(Y),DONG,B1F,500x600,0.1527
500X600-B1F-DONG-0060,500X600,보(X),DONG,B1F,500x600,2.5387
400X900_EST-B1F-DONG-0028,400X900_EST,보(Y),DONG,B1F,400x900,0.18
700X600-B1F-DONG-0006,700X600,보(X),DONG,B1F,700x600,0.2105
500X600-B1F-DONG-0061,500X600,보(Y),DONG,B1F,500x600,2.3677
500X600-B1F-DONG-0062,500X600,보(X),DONG,B1F,500x600,0.15
500X600-B1F-DONG-0063,500X600,보(Y),DONG,B1F,500x600,2.31
500X600-B1F-DONG-0064,500X600,보(X),DONG,B1F,500x600,0.15
500X600-B1F-DONG-0065,500X600,보(Y),DONG,B1F,500x600,2.31
500X600-B1F-DONG-0066,500X600,보(X),DONG,B1F,500x600,0.15
500X600-B1F-DONG-0067,500X600,보(Y),DONG,B1F,500x600,2.31
500X600-B1F-DONG-0068,500X600,보(X),DONG,B1F,500x600,0.15
500X600-B1F-DONG-0069,500X600,보(X),DONG,B1F,500x600,0.15
500X600-B1F-DONG-0070,500X600,보(Y),DONG,B1F,500x600,2.31
500X600-B1F-DONG-0071,500X600,보(X),DONG,B1F,500x600,0.15
500X600-B1F-DONG-0072,500X600,보(X),DONG,B1F,500x600,0.15
500X600-B1F-DONG-0073,500X600,보(Y),DONG,B1F,500x600,2.295
600X600-B1F-DONG-0003,600X600,보(X),DONG,B1F,600x600,0.18
700X600-B1F-DONG-0007,700X600,보(X),DONG,B1F,700x600,0.21
500X600-B1F-DONG-0074,500X600,보(Y),DONG,B1F,500x600,2.28
500X600-B1F-DONG-0075,500X600,보(X),DONG,B1F,500x600,0.15
700X600-B1F-DONG-0008,700X600,보(X),DONG,B1F,700x600,0.2105
500X600-B1F-DONG-0076,500X600,보(Y),DONG,B1F,500x600,2.1727
700X600-B1F-DONG-0009,700X600,보(X),DONG,B1F,700x600,0.21
500X600-B1F-DONG-0077,500X600,보(X),DONG,B1F,500x600,0.15
500X600-B1F-DONG-0078,500X600,보(Y),DONG,B1F,500x600,0.882
600X600-B1F-DONG-0004,600X600,보(X),DONG,B1F,600x600,0.18
700X600-B1F-DONG-0010,700X600,보(X),DONG,B1F,700x600,0.21
500X600-B1F-DONG-0079,500X600,보(Y),DONG,B1F,500x600,2.325
600X600-B1F-DONG-0005,600X600,보(X),DONG,B1F,600x600,0.18
700X600-B1F-DONG-0011,700X600,보(X),DONG,B1F,700x600,0.2126
500X600-B1F-DONG-0080,500X600,보(Y),DONG,B1F,500x600,1.3049
700X600-B1F-DONG-0012,700X600,보(X),DONG,B1F,700x600,0.21
500X600-B1F-DONG-0081,500X600,보(Y),DONG,B1F,500x600,2.3525
700X600-B1F-DONG-0013,700X600,보(X),DONG,B1F,700x600,0.2126
500X600-B1F-DONG-0082,500X600,보(Y),DONG,B1F,500x600,2.3761
700X600-B1F-DONG-0014,700X600,보(X),DONG,B1F,700x600,0.21
500X600-B1F-DONG-0083,500X600,보(X),DONG,B1F,500x600,0.15
500X600-B1F-DONG-0084,500X600,보(Y),DONG,B1F,500x600,1.35
700X600-B1F-DONG-0015,700X600,보(X),DONG,B1F,700x600,0.21
500X600-B1F-DONG-0085,500X600,보(X),DONG,B1F,500x600,0.15
500X600-B1F-DONG-0086,500X600,보(Y),DONG,B1F,500x600,2.31
500X600-B1F-DONG-0087,500X600,보(X),DONG,B1F,500x600,0.15
500X600-B1F-DONG-0088,500X600,보(X),DONG,B1F,500x600,0.15
500X600-B1F-DONG-0089,500X600,보(Y),DONG,B1F,500x600,2.31
500X600-B1F-DONG-0090,500X600,보(X),DONG,B1F,500x600,0.15
500X600-B1F-DONG-0091,500X600,보(X),DONG,B1F,500x600,0.15
500X600-B1F-DONG-0092,500X600,보(Y),DONG,B1F,500x600,2.115
500X600-B1F-DONG-0093,500X600,보(X),DONG,B1F,500x600,0.15
500X600-B1F-DONG-0094,500X600,보(Y),DONG,B1F,500x600,1.3149
400X800-B1F-DONG-0017,400X800,보(X),DONG,B1F,400x800,0.1848
500X600-B1F-DONG-0095,500X600,보(Y),DONG,B1F,500x600,1.2123
400X800-B1F-DONG-0018,400X800,보(X),DONG,B1F,400x800,0.16
500X600-B1F-DONG-0096,500X600,보(Y),DONG,B1F,500x600,1.395
500X600-B1F-DONG-0097,500X600,보(X),DONG,B1F,500x600,0.15
500X600-B1F-DONG-0098,500X600,보(X),DONG,B1F,500x600,0.15
500X600-B1F-DONG-0099,500X600,보(Y),DONG,B1F,500x600,1.395
500X600-B1F-DONG-0100,500X600,보(X),DONG,B1F,500x600,0.15
500X600-B1F-DONG-0101,500X600,보(X),DONG,B1F,500x600,0.15
500X600-B1F-DONG-0102,500X600,보(Y),DONG,B1F,500x600,1.395
500X600-B1F-DONG-0103,500X600,보(X),DONG,B1F,500x600,0.15
500X600-B1F-DONG-0104,500X600,보(X),DONG,B1F,500x600,0.15
500X600-B1F-DONG-0105,500X600,보(Y),DONG,B1F,500x600,1.395
500X600-B1F-DONG-0106,500X600,보(X),DONG,B1F,500x600,0.15
500X600-B1F-DONG-0107,500X600,보(X),DONG,B1F,500x600,0.15
500X600-B1F-DONG-0108,500X600,보(Y),DONG,B1F,500x600,1.38
500X600-B1F-DONG-0109,500X600,보(X),DONG,B1F,500x600,0.15
400X800-B1F-DONG-0019,400X800,보(X),DONG,B1F,400x800,0.16
500X600-B1F-DONG-0110,500X600,보(Y),DONG,B1F,500x600,2.3393
