부재ID,유형,체적(m³),면적(m²),거푸집(m²),길이(m)
WL-B2F-1082,wall,1.0367,5.21,10.419,1.51
WL-B2F-1083,wall,0.4968,0.69,1.38,0.2
WL-B2F-1084,wall,0.4943,2.484,4.968,0.72
WL-B2F-1085,wall,1.7017,2.622,5.244,0.76
WL-B2F-1086,wall,0.3776,1.898,3.795,0.55
WL-B2F-1087,wall,1.5318,7.659,15.318,2.22
WL-B2F-1088,wall,0.7935,3.967,7.935,1.15
WL-B2F-1089,wall,0.7031,0.69,1.38,0.2
WL-B2F-1090,wall,0.1476,0.742,1.483,0.215
WL-B2F-1091,wall,0.7552,3.795,7.59,1.1
WL-B2F-1092,wall,0.3845,1.932,3.864,0.56
WL-B2F-1093,wall,0.9337,4.692,9.384,1.36
WL-B2F-1094,wall,0.1373,0.69,1.38,0.2
WL-B2F-1095,wall,2.553,12.765,25.53,3.7
WL-B2F-1096,wall,0.1932,0.966,1.932,0.28
WL-B2F-1097,wall,0.8418,4.209,8.418,1.22
WL-B2F-1098,wall,1.737,8.729,17.457,2.53
WL-B2F-1099,wall,0.0359,0.362,0.724,0.105
WL-B2F-1100,wall,1.4006,7.038,14.076,2.04
WL-B2F-1101,wall,0.4531,2.277,4.554,0.66
WL-B2F-1102,wall,1.2969,7.245,14.49,2.1
WL-B2F-1103,wall,0.3864,0.345,0.69,0.1
WL-B2F-1104,wall,0.4482,0.345,0.69,0.1
WL-B2F-1105,wall,0.6044,5.037,10.074,1.46
WL-B2F-1106,wall,0.5707,0.621,1.242,0.18
WL-B2F-1107,wall,0.6341,0.69,1.38,0.2
WL-B2F-1108,wall,0.2334,1.173,2.346,0.34
WL-B2F-1109,wall,0.8411,0.69,1.38,0.2
WL-B2F-1110,wall,0.92,4.623,9.246,1.34
WL-B2F-1111,wall,0.5582,0.69,1.38,0.2
WL-B2F-1112,wall,0.5589,2.794,5.589,0.81
WL-B2F-1113,wall,0.5836,2.933,5.865,0.85
WL-B2F-1114,wall,1.006,5.589,11.178,1.62
WL-B2F-1115,wall,3.9886,3.07,6.141,0.89
WL-B2F-1116,wall,0.3089,1.552,3.105,0.45
WL-B2F-1117,wall,0.6797,3.415,6.831,0.99
WL-B2F-1118,wall,0.7038,0.69,1.38,0.2
WL-B2F-1119,wall,0.7514,0.69,1.38,0.2
WL-B2F-1120,wall,0.2864,1.432,2.864,0.415
WL-B2F-1121,wall,0.9955,5.003,10.005,1.45
WL-B2F-1122,wall,0.2891,0.69,1.38,0.2
WL-B2F-1123,wall,1.0764,5.382,10.764,1.56
WL-B2F-1124,wall,1.3904,6.952,13.904,2.015
WL-B2F-1125,wall,1.1661,5.83,11.661,1.69
WL-B2F-1126,wall,4.7132,23.684,47.368,6.865
WL-B2F-1127,wall,0.2197,1.104,2.208,0.32
WL-B2F-1128,wall,0.7935,0.69,1.38,0.2
WL-B2F-1129,wall,0.4463,2.242,4.485,0.65
WL-B2F-1130,wall,0.5996,0.69,1.38,0.2
WL-B2F-1131,wall,0.7935,3.968,7.935,1.15
WL-B2F-1132,wall,0.5244,0.69,1.38,0.2
WL-B2F-1133,wall,0.6003,3.001,6.003,0.87
WL-B2F-1134,wall,0.5218,2.622,5.244,0.76
WL-B2F-1135,wall,0.9749,4.899,9.798,1.42
WL-B2F-1136,wall,1.5401,8.556,17.112,2.48
WL-B2F-1137,wall,0.5707,0.621,1.242,0.18
WL-B2F-1138,wall,1.2969,7.245,14.49,2.1
WL-B2F-1139,wall,0.3124,1.57,3.139,0.455
WL-B2F-1140,wall,0.9763,4.882,9.763,1.415
WL-B2F-1141,wall,0.2001,1.0,2.001,0.29
WL-B2F-1142,wall,1.825,9.125,18.25,2.645
WL-B2F-1143,wall,1.4421,7.211,14.421,2.09
WL-B2F-1144,wall,2.2296,11.204,22.408,3.248
WL-B2F-1145,wall,0.8418,0.69,1.38,0.2
WL-B2F-1146,wall,10.4053,8.901,17.802,2.58
WL-B2F-1147,wall,0.6893,0.69,1.38,0.2
WL-B2F-1148,wall,0.4977,2.501,5.003,0.725
WL-B2F-1149,wall,0.5664,2.846,5.692,0.825
WL-B2F-1150,wall,1.656,8.28,16.56,2.4
WL-B2F-1151,wall,0.4278,0.69,1.38,0.2
WL-B2F-1152,wall,0.276,1.38,2.76,0.4
WL-B2F-1153,wall,2.7186,13.593,27.186,3.94
WL-B2F-1154,wall,1.656,8.28,16.56,2.4
WL-B2F-1155,wall,0.0,0.0,0.0,0.0
WL-B2F-1156,wall,0.5692,2.846,5.692,0.825
WL-B2F-1157,wall,2.1558,10.833,21.666,3.14
WL-B2F-1158,wall,0.238,1.19,2.381,0.345
WL-B2F-1159,wall,0.0,0.0,0.0,0.0
WL-B2F-1160,wall,0.2001,1.001,2.001,0.29
WL-B2F-1161,wall,0.4313,2.156,4.312,0.625
WL-B2F-1162,wall,5.2474,4.485,8.97,1.3
WL-B2F-1163,wall,0.7521,3.761,7.521,1.09
WL-B2F-1164,wall,2.3068,11.592,23.184,3.36
WL-B2F-1165,wall,0.4278,0.69,1.38,0.2
WL-B2F-1166,wall,0.69,0.69,1.38,0.2
WL-B2F-1167,wall,0.9062,4.554,9.108,1.32
WL-B2F-1168,wall,0.8936,4.468,8.936,1.295
WL-B2F-1169,wall,0.8625,4.313,8.625,1.25
WL-B2F-1170,wall,0.1785,0.897,1.794,0.26
WL-B2F-1171,wall,0.7521,3.761,7.521,1.09
WL-B2F-1172,wall,0.1104,0.552,1.104,0.16
WL-B2F-1173,wall,0.2535,1.267,2.535,0.367
WL-B2F-1174,wall,5.0839,25.42,50.839,7.368
WL-B2F-1175,wall,0.1098,0.552,1.104,0.16
WL-B2F-1176,wall,0.0995,0.5,1.0,0.145
WL-B2F-1177,wall,0.0657,0.552,1.104,0.16
WL-B2F-1178,wall,1.687,8.435,16.87,2.445
WL-B2F-1179,wall,4.0497,20.248,40.497,5.869
WL-B2F-1180,wall,1.0246,5.123,10.246,1.485
WL-B2F-1181,wall,3.866,19.33,38.66,5.603
WL-B2F-1182,wall,0.1634,0.821,1.642,0.238
WL-B2F-1183,wall,0.6867,0.552,1.104,0.16
WL-B2F-1184,wall,0.9715,4.882,9.763,1.415
WL-B2F-1185,wall,0.1991,1.001,2.001,0.29
WL-B2F-1186,wall,1.8251,9.125,18.251,2.645
WL-B2F-1187,wall,2.5368,12.748,25.495,3.695
WL-B2F-1188,wall,1.4421,7.211,14.421,2.09
WL-B2F-1189,wall,2.705,13.593,27.186,3.94
WL-B2F-1190,wall,2.2296,11.204,22.408,3.248
WL-B2F-1191,wall,0.8418,0.69,1.38,0.2
WL-B2F-1192,wall,0.69,0.69,1.38,0.2
WL-B2F-1193,wall,0.5003,2.501,5.003,0.725
WL-B2F-1194,wall,0.5692,2.846,5.692,0.825
WL-B2F-1195,wall,1.656,8.28,16.56,2.4
WL-B2F-1196,wall,0.2746,1.38,2.76,0.4
WL-B2F-1197,wall,0.4271,0.69,1.38,0.2
WL-B2F-1198,wall,0.65,5.417,10.833,1.57
WL-B2F-1199,wall,0.7031,0.69,1.38,0.2
WL-B2F-1200,wall,0.3604,1.811,3.622,0.525
WL-B2F-1201,wall,0.0017,0.017,0.034,0.005
WL-B2F-1202,wall,0.3861,0.345,0.69,0.1
WL-B2F-1203,wall,0.4485,0.345,0.69,0.1
WL-B2F-1204,wall,0.552,0.69,1.38,0.2
WL-B2F-1205,wall,0.5513,0.69,1.38,0.2
WL-B2F-1206,wall,0.5513,0.69,1.38,0.2
WL-B2F-1207,wall,0.552,0.69,1.38,0.2
WL-B2F-1208,wall,3.6155,18.168,36.337,5.266
WL-B2F-1209,wall,0.0,0.0,0.0,0.0
WL-B2F-1210,wall,1.7522,2.061,4.123,0.597
WL-B2F-1211,wall,0.1828,0.914,1.828,0.265
WL-B2F-1212,wall,0.0,0.0,0.0,0.0
WL-B2F-1213,wall,0.0,0.0,0.0,0.0
WL-B2F-1214,wall,0.0,0.0,0.0,0.0
WL-B2F-1215,wall,0.0687,0.345,0.69,0.1
WL-B2F-1216,wall,0.8418,0.69,1.38,0.2
WL-B2F-1217,wall,0.0,0.0,0.0,0.0
WL-B2F-1218,wall,0.3864,0.345,0.69,0.1
WL-B2F-1219,wall,0.0535,0.535,1.07,0.155
WL-B2F-1220,wall,0.0687,0.345,0.69,0.1
WL-B2F-1221,wall,0.0,0.0,0.0,0.0
WL-B2F-1222,wall,0.0,0.0,0.0,0.0
WL-B2F-1223,wall,7.677,9.608,19.217,2.785
WL-B2F-1224,wall,0.0,0.0,0.0,0.0
WL-B2F-1225,wall,0.0,0.0,0.0,0.0
WL-B2F-1226,wall,0.0,0.0,0.0,0.0
WL-B2F-1227,wall,0.0,0.0,0.0,0.0
WL-B2F-1228,wall,0.0,0.0,0.0,0.0
WL-B2F-1229,wall,0.0,0.0,0.0,0.0
WL-B2F-1230,wall,0.8487,4.243,8.487,1.23
WL-B2F-1231,wall,1.3041,6.521,13.041,1.89
WL-B2F-1232,wall,0.0,0.0,0.0,0.0
WL-B2F-1233,wall,0.0655,0.328,0.655,0.095
WL-B2F-1234,wall,0.4485,2.243,4.485,0.65
WL-B2F-1235,wall,0.897,4.485,8.97,1.3
WL-B2F-1236,wall,0.9246,4.623,9.246,1.34
WL-B2F-1237,wall,0.6969,3.485,6.969,1.01
WL-B2F-1238,wall,1.2213,6.107,12.213,1.77
WL-B2F-1239,wall,0.0,0.0,0.0,0.0
WL-B2F-1240,wall,2.0584,6.072,12.144,1.76
WL-B2F-1241,wall,0.0,0.0,0.0,0.0
WL-B2F-1242,wall,0.0687,0.345,0.69,0.1
WL-B2F-1243,wall,0.0,0.0,0.0,0.0
WL-B2F-1244,wall,0.069,0.345,0.69,0.1
WL-B2F-1245,wall,0.7031,0.69,1.38,0.2
WL-B2F-1246,wall,0.019,0.19,0.38,0.055
WL-B2F-1247,wall,2.526,6.331,12.661,1.835
WL-B2F-1248,wall,0.0,0.0,0.0,0.0
WL-B2F-1249,wall,0.0,0.0,0.0,0.0
WL-B2F-1250,wall,0.0,0.0,0.0,0.0
WL-B2F-1251,wall,0.0378,0.19,0.38,0.055
WL-B2F-1252,wall,0.7038,0.69,1.38,0.2
WL-B2F-1253,wall,0.0,0.0,0.0,0.0
WL-B2F-1254,wall,0.0248,0.207,0.414,0.06
WL-B2F-1255,wall,0.9212,4.606,9.212,1.335
WL-B2F-1256,wall,0.6997,5.831,11.661,1.69
WL-B2F-1257,wall,0.1373,0.69,1.38,0.2
WL-B2F-1258,wall,0.0,0.0,0.0,0.0
WL-B2F-1259,wall,0.0378,0.19,0.379,0.055
WL-B2F-1260,wall,0.069,0.345,0.69,0.1
WL-B2F-1261,wall,0.7038,3.519,7.038,1.02
WL-B2F-1262,wall,0.5865,2.933,5.865,0.85
WL-B2F-1263,wall,2.622,2.76,5.52,0.8
WL-B2F-1264,wall,1.2765,6.383,12.765,1.85
WL-B2F-1265,wall,0.0794,0.397,0.794,0.115
WL-B2F-1266,wall,0.7038,0.69,1.38,0.2
WL-B2F-1267,wall,1.242,6.21,12.42,1.8
WL-B2F-1268,wall,0.5071,2.536,5.072,0.735
WL-B2F-1269,wall,0.6348,0.69,1.38,0.2
WL-B2F-1270,wall,0.8418,0.69,1.38,0.2
WL-B2F-1271,wall,1.173,5.865,11.73,1.7
WL-B2F-1272,wall,0.5796,2.898,5.796,0.84
WL-B2F-1273,wall,0.9798,4.899,9.798,1.42
WL-B2F-1274,wall,0.276,1.38,2.76,0.4
WL-B2F-1275,wall,1.656,8.28,16.56,2.4
WL-B2F-1276,wall,0.0,0.0,0.0,0.0
WL-B2F-1277,wall,0.5692,2.846,5.692,0.825
WL-B2F-1278,wall,1.8194,9.143,18.285,2.65
WL-B2F-1279,wall,0.238,1.19,2.381,0.345
WL-B2F-1280,wall,6.0548,5.175,10.35,1.5
WL-B2F-1281,wall,2.1149,10.574,21.149,3.065
WL-B2F-1282,wall,0.0,0.0,0.0,0.0
WL-B2F-1283,wall,0.8418,0.69,1.38,0.2
WL-B2F-1284,wall,0.7521,3.761,7.521,1.09
WL-B2F-1285,wall,2.3068,11.592,23.184,3.36
WL-B2F-1286,wall,0.4278,0.69,1.38,0.2
WL-B2F-1287,wall,0.0,0.0,0.0,0.0
WL-B2F-1288,wall,0.69,0.69,1.38,0.2
WL-B2F-1289,wall,0.9062,4.554,9.108,1.32
WL-B2F-1290,wall,0.8891,4.468,8.936,1.295
WL-B2F-1291,wall,0.8625,4.313,8.625,1.25
WL-B2F-1292,wall,0.1785,0.897,1.794,0.26
WL-B2F-1293,wall,0.7521,3.761,7.521,1.09
WL-B2F-1294,wall,0.6181,3.09,6.181,0.896
WL-B2F-1295,wall,0.2522,1.267,2.535,0.367
WL-B2F-1296,wall,0.0657,0.552,1.104,0.16
WL-B2F-1297,wall,5.0839,25.42,50.839,7.368
WL-B2F-1298,wall,0.1098,0.552,1.104,0.16
WL-B2F-1299,wall,0.1,0.5,1.0,0.145
WL-B2F-1300,wall,0.0657,0.552,1.104,0.16
WL-B2F-1301,wall,1.687,8.435,16.87,2.445
WL-B2F-1302,wall,4.0497,20.248,40.497,5.869
WL-B2F-1303,wall,3.866,19.33,38.66,5.603
WL-B2F-1304,wall,0.1634,0.821,1.642,0.238
WL-B2F-1305,wall,0.6867,0.552,1.104,0.16
WL-B2F-1306,wall,0.2863,1.432,2.863,0.415
WL-B2F-1307,wall,0.8418,0.69,1.38,0.2
WL-B2F-1308,wall,0.9955,5.003,10.005,1.45
WL-B2F-1309,wall,0.2898,0.69,1.38,0.2
WL-B2F-1310,wall,1.071,5.382,10.764,1.56
WL-B2F-1311,wall,1.3834,6.952,13.903,2.015
WL-B2F-1312,wall,1.1603,5.831,11.661,1.69
WL-B2F-1313,wall,4.7132,23.684,47.368,6.865
WL-B2F-1314,wall,0.2208,1.104,2.208,0.32
WL-B2F-1315,wall,0.0324,0.328,0.655,0.095
WL-B2F-1316,wall,0.7935,0.69,1.38,0.2
WL-B2F-1317,wall,0.4463,2.243,4.485,0.65
WL-B2F-1318,wall,0.5996,0.69,1.38,0.2
WL-B2F-1319,wall,0.7935,3.968,7.935,1.15
WL-B2F-1320,wall,0.5244,0.69,1.38,0.2
WL-B2F-1321,wall,0.6003,3.001,6.003,0.87
WL-B2F-1322,wall,0.5218,2.622,5.244,0.76
WL-B2F-1323,wall,0.9749,4.899,9.798,1.42
WL-B2F-1324,wall,0.9936,5.52,11.04,1.6
WL-B2F-1325,wall,0.583,4.899,9.798,1.42
WL-B2F-1326,wall,1.5315,8.556,17.112,2.48
WL-B2F-1327,wall,0.5713,0.621,1.242,0.18
WL-B2F-1328,wall,2.4405,2.191,4.381,0.635
WL-B2F-1329,wall,1.3041,7.245,14.49,2.1
WL-B2F-1330,wall,1.0004,5.589,11.178,1.62
WL-B2F-1331,wall,0.3861,0.345,0.69,0.1
WL-B2F-1332,wall,0.4485,0.345,0.69,0.1
WL-B2F-1333,wall,0.3139,1.57,3.139,0.455
WL-B2F-1334,wall,0.7031,0.69,1.38,0.2
WL-B2F-1335,wall,0.3623,1.811,3.623,0.525
WL-B2F-1336,wall,0.7038,0.69,1.38,0.2
WL-B2F-1337,wall,0.3105,1.552,3.105,0.45
WL-B2F-1338,wall,6.4529,5.761,11.523,1.67
WL-B2F-1339,wall,1.0619,5.9,11.799,1.71
WL-B2F-1340,wall,1.0419,5.21,10.419,1.51
WL-B2F-1341,wall,0.4961,0.69,1.38,0.2
WL-B2F-1342,wall,0.4943,2.484,4.968,0.72
WL-B2F-1343,wall,1.7017,2.622,5.244,0.76
WL-B2F-1344,wall,0.3776,1.898,3.795,0.55
WL-B2F-1345,wall,1.5241,7.659,15.318,2.22
WL-B2F-1346,wall,0.7935,3.968,7.935,1.15
WL-B2F-1347,wall,0.7031,0.69,1.38,0.2
WL-B2F-1348,wall,0.1476,0.742,1.484,0.215
WL-B2F-1349,wall,0.7552,3.795,7.59,1.1
WL-B2F-1350,wall,0.3845,1.932,3.864,0.56
WL-B2F-1351,wall,0.9337,4.692,9.384,1.36
WL-B2F-1352,wall,0.138,0.69,1.38,0.2
WL-B2F-1353,wall,2.553,12.765,25.53,3.7
WL-B2F-1354,wall,0.1932,0.966,1.932,0.28
WL-B2F-1355,wall,0.8376,4.209,8.418,1.22
WL-B2F-1356,wall,1.7457,8.728,17.457,2.53
WL-B2F-1357,wall,0.0359,0.362,0.724,0.105
WL-B2F-1358,wall,1.4006,7.038,14.076,2.04
WL-B2F-1359,wall,0.4531,2.277,4.554,0.66
WL-B2F-1360,wall,1.2969,7.245,14.49,2.1
WL-B2F-1361,wall,0.3864,0.345,0.69,0.1
WL-B2F-1362,wall,0.4485,0.345,0.69,0.1
WL-B2F-1363,wall,0.6044,5.037,10.074,1.46
WL-B2F-1364,wall,0.5713,0.621,1.242,0.18
WL-B2F-1365,wall,0.6348,0.69,1.38,0.2
WL-B2F-1366,wall,0.2346,1.173,2.346,0.34
WL-B2F-1367,wall,0.8411,0.69,1.38,0.2
WL-B2F-1368,wall,0.92,4.623,9.246,1.34
WL-B2F-1369,wall,0.5582,0.69,1.38,0.2
WL-B2F-1370,wall,0.5561,2.794,5.589,0.81
WL-B2F-1371,wall,0.5836,2.933,5.865,0.85
WL-B2F-1372,wall,0.9764,4.882,9.764,1.415
WL-B2F-1373,wall,0.1991,1.001,2.001,0.29
WL-B2F-1374,wall,1.825,9.125,18.25,2.645
WL-B2F-1375,wall,2.5368,12.748,25.495,3.695
WL-B2F-1376,wall,2.7186,13.593,27.186,3.94
WL-B2F-1377,wall,2.2408,11.204,22.408,3.248
WL-B2F-1378,wall,0.69,0.69,1.38,0.2
WL-B2F-1379,wall,0.5003,2.501,5.003,0.725
WL-B2F-1380,wall,0.5664,2.846,5.692,0.825
WL-B2F-1381,wall,1.656,8.28,16.56,2.4
WL-B2F-1382,wall,0.2746,1.38,2.76,0.4
WL-B2F-1383,wall,0.4278,0.69,1.38,0.2
WL-B2F-1384,wall,0.8418,0.69,1.38,0.2
WL-B2F-1385,wall,0.1133,0.569,1.139,0.165
WL-B2F-1386,wall,0.2864,1.432,2.864,0.415
WL-B2F-1387,wall,0.8418,0.69,1.38,0.2
WL-B2F-1388,wall,1.0005,5.003,10.005,1.45
WL-B2F-1389,wall,0.2898,0.69,1.38,0.2
WL-B2F-1390,wall,1.071,5.382,10.764,1.56
WL-B2F-1391,wall,1.3903,6.952,13.903,2.015
WL-B2F-1392,wall,1.1661,5.831,11.661,1.69
WL-B2F-1393,wall,4.7132,23.684,47.368,6.865
WL-B2F-1394,wall,0.2197,1.104,2.208,0.32
WL-B2F-1395,wall,0.0328,0.328,0.656,0.095
WL-B2F-1396,wall,0.7935,0.69,1.38,0.2
WL-B2F-1397,wall,0.4485,2.243,4.485,0.65
WL-B2F-1398,wall,0.5996,0.69,1.38,0.2
WL-B2F-1399,wall,0.7895,3.968,7.935,1.15
WL-B2F-1400,wall,0.5237,0.69,1.38,0.2
WL-B2F-1401,wall,0.5973,3.001,6.003,0.87
WL-B2F-1402,wall,0.5244,2.622,5.244,0.76
WL-B2F-1403,wall,0.9798,4.899,9.798,1.42
WL-B2F-1404,wall,0.9936,5.52,11.04,1.6
WL-B2F-1405,wall,0.583,4.899,9.798,1.42
WL-B2F-1406,wall,1.5401,8.556,17.112,2.48
WL-B2F-1407,wall,0.5707,0.621,1.242,0.18
WL-B2F-1408,wall,2.4405,2.191,4.382,0.635
WL-B2F-1409,wall,1.3041,7.245,14.49,2.1
WL-B2F-1410,wall,1.0004,5.589,11.178,1.62
WL-B2F-1411,wall,0.3861,0.345,0.69,0.1
WL-B2F-1412,wall,0.4485,0.345,0.69,0.1
WL-B2F-1413,wall,0.3124,1.57,3.14,0.455
WL-B2F-1414,wall,0.7031,0.69,1.38,0.2
WL-B2F-1415,wall,0.3604,1.811,3.623,0.525
WL-B2F-1416,wall,0.7038,0.69,1.38,0.2
WL-B2F-1417,wall,0.3105,1.553,3.105,0.45
WL-B2F-1418,wall,6.4471,5.762,11.523,1.67
WL-B2F-1419,wall,1.056,5.899,11.799,1.71
WL-B2F-1420,wall,1.0367,5.21,10.419,1.51
WL-B2F-1421,wall,0.4968,0.69,1.38,0.2
WL-B2F-1422,wall,0.4943,2.484,4.968,0.72
WL-B2F-1423,wall,1.7017,2.622,5.244,0.76
WL-B2F-1424,wall,0.3795,1.898,3.795,0.55
WL-B2F-1425,wall,1.5318,7.659,15.318,2.22
WL-B2F-1426,wall,0.7895,3.967,7.935,1.15
WL-B2F-1427,wall,0.7031,0.69,1.38,0.2
WL-B2F-1428,wall,0.1484,0.742,1.484,0.215
WL-B2F-1429,wall,0.7552,3.795,7.59,1.1
WL-B2F-1430,wall,0.3845,1.932,3.864,0.56
WL-B2F-1431,wall,0.9337,4.692,9.384,1.36
WL-B2F-1432,wall,0.1373,0.69,1.38,0.2
WL-B2F-1433,wall,2.5402,12.765,25.53,3.7
WL-B2F-1434,wall,0.1932,0.966,1.932,0.28
WL-B2F-1435,wall,0.8376,4.209,8.418,1.22
WL-B2F-1436,wall,1.737,8.728,17.457,2.53
WL-B2F-1437,wall,0.0359,0.362,0.724,0.105
WL-B2F-1438,wall,1.4076,7.038,14.076,2.04
WL-B2F-1439,wall,0.4531,2.277,4.554,0.66
WL-B2F-1440,wall,1.3041,7.245,14.49,2.1
WL-B2F-1441,wall,0.3864,0.345,0.69,0.1
WL-B2F-1442,wall,0.4482,0.345,0.69,0.1
WL-B2F-1443,wall,0.5994,5.037,10.074,1.46
WL-B2F-1444,wall,0.5713,0.621,1.242,0.18
WL-B2F-1445,wall,0.6341,0.69,1.38,0.2
WL-B2F-1446,wall,0.2334,1.173,2.346,0.34
WL-B2F-1447,wall,0.8411,0.69,1.38,0.2
WL-B2F-1448,wall,0.92,4.623,9.246,1.34
WL-B2F-1449,wall,0.5589,0.69,1.38,0.2
WL-B2F-1450,wall,0.5561,2.795,5.589,0.81
WL-B2F-1451,wall,0.5836,2.932,5.865,0.85
WL-B2F-1452,wall,0.9715,4.882,9.763,1.415
WL-B2F-1453,wall,0.1991,1.001,2.001,0.29
WL-B2F-1454,wall,1.8251,9.125,18.251,2.645
WL-B2F-1455,wall,2.5368,12.748,25.496,3.695
WL-B2F-1456,wall,2.705,13.593,27.186,3.94
WL-B2F-1457,wall,2.2408,11.204,22.408,3.248
WL-B2F-1458,wall,0.6893,0.69,1.38,0.2
WL-B2F-1459,wall,0.5003,2.501,5.003,0.725
WL-B2F-1460,wall,0.5664,2.846,5.692,0.825
WL-B2F-1461,wall,1.656,8.28,16.56,2.4
WL-B2F-1462,wall,0.2746,1.38,2.76,0.4
WL-B2F-1463,wall,0.4278,0.69,1.38,0.2
WL-B2F-1464,wall,0.8411,0.69,1.38,0.2
WL-B2F-1465,wall,0.1133,0.569,1.139,0.165
WL-B2F-1466,wall,0.552,0.69,1.38,0.2
WL-B2F-1467,wall,0.552,0.69,1.38,0.2
WL-B2F-1468,wall,0.552,0.69,1.38,0.2
WL-B2F-1469,wall,0.5513,0.69,1.38,0.2
WL-B2F-1470,wall,3.6155,18.168,36.337,5.266
WL-B2F-1471,wall,0.2864,1.432,2.864,0.415
WL-B2F-1472,wall,0.8418,0.69,1.38,0.2
WL-B2F-1473,wall,1.0005,5.003,10.005,1.45
WL-B2F-1474,wall,0.2898,0.69,1.38,0.2
WL-B2F-1475,wall,1.071,5.382,10.764,1.56
WL-B2F-1476,wall,1.3834,6.952,13.903,2.015
WL-B2F-1477,wall,1.1661,5.83,11.661,1.69
WL-B2F-1478,wall,4.7132,23.684,47.368,6.865
WL-B2F-1479,wall,0.2197,1.104,2.208,0.32
WL-B2F-1480,wall,0.0324,0.328,0.655,0.095
WL-B2F-1481,wall,0.7928,0.69,1.38,0.2
WL-B2F-1482,wall,0.4485,2.243,4.485,0.65
WL-B2F-1483,wall,0.6003,0.69,1.38,0.2
WL-B2F-1484,wall,0.7895,3.968,7.935,1.15
WL-B2F-1485,wall,0.5237,0.69,1.38,0.2
WL-B2F-1486,wall,0.5973,3.002,6.003,0.87
WL-B2F-1487,wall,0.5218,2.622,5.244,0.76
WL-B2F-1488,wall,0.9798,4.899,9.798,1.42
WL-B2F-1489,wall,0.9936,5.52,11.04,1.6
WL-B2F-1490,wall,0.583,4.899,9.798,1.42
WL-B2F-1491,wall,1.5401,8.556,17.112,2.48
WL-B2F-1492,wall,0.5713,0.621,1.242,0.18
WL-B2F-1493,wall,2.4405,2.191,4.381,0.635
WL-B2F-1494,wall,1.3041,7.245,14.49,2.1
WL-B2F-1495,wall,1.0004,5.589,11.178,1.62
WL-B2F-1496,wall,0.3864,0.345,0.69,0.1
WL-B2F-1497,wall,0.4485,0.345,0.69,0.1
WL-B2F-1498,wall,0.3124,1.57,3.14,0.455
WL-B2F-1499,wall,0.7031,0.69,1.38,0.2
WL-B2F-1500,wall,0.3604,1.811,3.622,0.525
WL-B2F-1501,wall,0.7038,0.69,1.38,0.2
WL-B2F-1502,wall,0.3089,1.553,3.105,0.45
WL-B2F-1503,wall,6.4529,5.762,11.523,1.67
WL-B2F-1504,wall,1.0619,5.899,11.799,1.71
WL-B2F-1505,wall,1.0367,5.21,10.419,1.51
WL-B2F-1506,wall,0.4968,0.69,1.38,0.2
WL-B2F-1507,wall,0.4943,2.484,4.968,0.72
WL-B2F-1508,wall,1.7017,2.622,5.244,0.76
WL-B2F-1509,wall,0.3776,1.898,3.795,0.55
WL-B2F-1510,wall,1.5241,7.659,15.318,2.22
WL-B2F-1511,wall,0.7935,3.968,7.935,1.15
WL-B2F-1512,wall,0.7031,0.69,1.38,0.2
WL-B2F-1513,wall,0.1483,0.742,1.483,0.215
WL-B2F-1514,wall,0.7552,3.795,7.59,1.1
WL-B2F-1515,wall,0.3864,1.932,3.864,0.56
WL-B2F-1516,wall,0.9384,4.692,9.384,1.36
WL-B2F-1517,wall,0.1373,0.69,1.38,0.2
WL-B2F-1518,wall,2.553,12.765,25.53,3.7
WL-B2F-1519,wall,0.1932,0.966,1.932,0.28
WL-B2F-1520,wall,0.8418,4.209,8.418,1.22
WL-B2F-1521,wall,1.7457,8.728,17.457,2.53
WL-B2F-1522,wall,0.0359,0.362,0.725,0.105
WL-B2F-1523,wall,1.4076,7.038,14.076,2.04
WL-B2F-1524,wall,0.4531,2.277,4.554,0.66
WL-B2F-1525,wall,1.2969,7.245,14.49,2.1
WL-B2F-1526,wall,0.3861,0.345,0.69,0.1
WL-B2F-1527,wall,0.4485,0.345,0.69,0.1
WL-B2F-1528,wall,0.5994,5.037,10.074,1.46
WL-B2F-1529,wall,0.5713,0.621,1.242,0.18
WL-B2F-1530,wall,0.6341,0.69,1.38,0.2
WL-B2F-1531,wall,0.2334,1.173,2.346,0.34
WL-B2F-1532,wall,0.8418,0.69,1.38,0.2
WL-B2F-1533,wall,0.92,4.623,9.246,1.34
WL-B2F-1534,wall,0.5589,0.69,1.38,0.2
WL-B2F-1535,wall,0.5589,2.794,5.589,0.81
WL-B2F-1536,wall,0.5836,2.932,5.865,0.85
WL-B2F-1537,wall,0.9764,4.882,9.764,1.415
WL-B2F-1538,wall,0.1991,1.001,2.001,0.29
WL-B2F-1539,wall,1.8159,9.125,18.25,2.645
WL-B2F-1540,wall,2.5496,12.748,25.496,3.695
WL-B2F-1541,wall,2.7186,13.593,27.186,3.94
WL-B2F-1542,wall,2.2296,11.204,22.408,3.247
WL-B2F-1543,wall,0.6893,0.69,1.38,0.2
WL-B2F-1544,wall,0.5003,2.501,5.003,0.725
WL-B2F-1545,wall,0.5664,2.846,5.692,0.825
WL-B2F-1546,wall,1.656,8.28,16.56,2.4
WL-B2F-1547,wall,0.2746,1.38,2.76,0.4
WL-B2F-1548,wall,0.4271,0.69,1.38,0.2
WL-B2F-1549,wall,0.8418,0.69,1.38,0.2
