부재ID,유형,체적(m³),면적(m²),거푸집(m²),길이(m)
BM-sheet_1-10685,beam,603.9552,0.0,169.571,5.29
BM-sheet_1-10686,beam,913.5248,0.0,256.464,8.0
BM-sheet_1-10687,beam,622.4552,0.0,174.732,5.45
BM-sheet_1-10688,beam,187.3485,0.0,52.587,1.64
BM-sheet_1-10689,beam,390.7539,0.0,109.67,3.42
BM-sheet_1-10690,beam,615.9476,0.0,172.857,5.39
BM-sheet_1-10691,beam,307.4575,0.0,86.276,2.69
BM-sheet_1-10692,beam,796.7997,0.0,223.569,6.97
BM-sheet_1-10693,beam,154.3593,0.0,43.307,1.35
BM-sheet_1-10694,beam,178.4035,0.0,50.048,1.56
BM-sheet_1-10695,beam,142.9788,0.0,40.106,1.25
BM-sheet_1-10696,beam,83.5147,0.0,23.424,0.73
BM-sheet_1-10697,beam,486.3106,0.0,136.387,4.25
BM-sheet_1-10698,beam,119.0251,0.0,33.378,1.04
BM-sheet_1-10699,beam,287.3153,0.0,80.563,2.51
BM-sheet_1-10700,beam,340.0353,0.0,95.337,2.97
BM-sheet_1-10701,beam,297.7296,0.0,83.468,2.6
BM-sheet_1-10702,beam,200.4324,0.0,56.186,1.75
BM-sheet_1-10703,beam,524.6583,0.0,147.059,4.58
BM-sheet_1-10704,beam,380.3911,0.0,106.612,3.32
BM-sheet_1-10705,beam,263.5666,0.0,73.863,2.3
BM-sheet_1-10706,beam,609.7701,0.0,170.868,5.32
BM-sheet_1-10707,beam,444.0272,0.0,124.412,3.873
BM-sheet_1-10708,beam,472.2115,0.0,132.297,4.118
BM-sheet_1-10709,beam,440.9479,0.0,123.526,3.845
BM-sheet_1-10710,beam,334.9355,0.0,93.819,2.92
BM-sheet_1-10711,beam,516.2653,0.0,144.599,4.5
BM-sheet_1-10712,beam,546.1955,0.0,152.967,4.76
BM-sheet_1-10713,beam,160.6836,0.0,44.997,1.4
BM-sheet_1-10714,beam,132.0083,0.0,36.963,1.15
BM-sheet_1-10715,beam,384.618,0.0,107.686,3.35
BM-sheet_1-10716,beam,442.1062,0.0,123.77,3.85
BM-sheet_1-10717,beam,132.0822,0.0,36.974,1.15
BM-sheet_1-10718,beam,124.2378,0.0,34.775,1.081
BM-sheet_1-10719,beam,90.7673,0.0,25.404,0.79
BM-sheet_1-10720,beam,517.1333,0.0,144.72,4.5
BM-sheet_1-10721,beam,370.1064,0.0,103.565,3.22
BM-sheet_1-10722,beam,449.1529,0.0,125.672,3.907
BM-sheet_1-10723,beam,478.5479,0.0,133.885,4.162
BM-sheet_1-10724,beam,611.8222,0.0,171.155,5.32
BM-sheet_1-10725,beam,322.068,0.0,90.089,2.8
BM-sheet_1-10726,beam,381.9563,0.0,106.831,3.32
BM-sheet_1-10727,beam,201.3699,0.0,56.317,1.75
BM-sheet_1-10728,beam,527.1194,0.0,147.405,4.58
BM-sheet_1-10729,beam,414.4012,0.0,115.873,3.6
BM-sheet_1-10730,beam,341.9447,0.0,95.604,2.97
BM-sheet_1-10731,beam,404.1909,0.0,112.997,3.51
BM-sheet_1-10732,beam,119.7829,0.0,33.484,1.04
BM-sheet_1-10733,beam,695.7916,0.0,194.482,6.04
BM-sheet_1-10734,beam,374.4618,0.0,104.657,3.25
BM-sheet_1-10735,beam,195.9083,0.0,54.748,1.7
BM-sheet_1-10736,beam,622.4132,0.0,173.923,5.4
BM-sheet_1-10737,beam,227.1079,0.0,63.456,1.97
BM-sheet_1-10738,beam,46.1245,0.0,12.886,0.4
BM-sheet_1-10739,beam,444.0049,0.0,124.035,3.85
BM-sheet_1-10740,beam,922.7808,0.0,257.76,8.0
BM-sheet_1-10741,beam,628.7615,0.0,175.615,5.45
BM-sheet_1-10742,beam,217.3863,0.0,60.711,1.884
BM-sheet_1-10743,beam,422.8571,0.0,118.084,3.664
BM-sheet_1-10744,beam,622.1862,0.0,173.73,5.39
BM-sheet_1-10745,beam,310.5713,0.0,86.711,2.69
BM-sheet_1-10746,beam,747.1308,0.0,208.579,6.47
BM-sheet_1-10747,beam,155.922,0.0,43.525,1.35
BM-sheet_1-10748,beam,144.3994,0.0,40.305,1.25
BM-sheet_1-10749,beam,180.2426,0.0,50.305,1.56
BM-sheet_1-10750,beam,142.1413,0.0,39.667,1.23
BM-sheet_1-10751,beam,57.792,0.0,16.126,0.5
BM-sheet_1-10752,beam,393.0664,0.0,109.673,3.4
BM-sheet_1-10753,beam,214.4906,0.0,59.841,1.855
BM-sheet_1-10754,beam,550.4869,0.0,153.567,4.76
BM-sheet_1-10755,beam,161.9374,0.0,45.171,1.4
BM-sheet_1-10756,beam,520.6119,0.0,145.206,4.5
BM-sheet_1-10757,beam,502.7653,0.0,140.215,4.345
BM-sheet_1-10758,beam,440.9501,0.0,122.964,3.81
BM-sheet_1-10759,beam,590.525,0.0,164.66,5.101
BM-sheet_1-10760,beam,890.9087,0.0,248.395,7.695
BM-sheet_1-10761,beam,139.5409,0.0,38.902,1.205
BM-sheet_1-10762,beam,478.3361,0.0,133.34,4.13
BM-sheet_1-10763,beam,521.2898,0.0,145.301,4.5
BM-sheet_1-10764,beam,144.8328,0.0,40.366,1.25
BM-sheet_1-10765,beam,301.3016,0.0,83.967,2.6
BM-sheet_1-10766,beam,250.3582,0.0,69.764,2.16
BM-sheet_1-10767,beam,250.4077,0.0,69.771,2.16
BM-sheet_1-10768,beam,144.9404,0.0,40.381,1.25
BM-sheet_1-10769,beam,521.8711,0.0,145.382,4.5
BM-sheet_1-10770,beam,479.0475,0.0,133.439,4.13
BM-sheet_1-10771,beam,255.8154,0.0,71.251,2.205
BM-sheet_1-10772,beam,81.2252,0.0,22.621,0.7
BM-sheet_1-10773,beam,707.3727,0.0,196.985,6.095
BM-sheet_1-10774,beam,58.0389,0.0,16.161,0.5
BM-sheet_1-10775,beam,614.2259,0.0,171.014,5.29
BM-sheet_1-10776,beam,558.549,0.0,155.498,4.81
BM-sheet_1-10777,beam,504.6446,0.0,140.478,4.345
BM-sheet_1-10778,beam,183.5715,0.0,51.096,1.58
BM-sheet_1-10779,beam,283.819,0.0,78.992,2.443
BM-sheet_1-10780,beam,127.8715,0.0,35.586,1.1
BM-sheet_1-10781,beam,615.8576,0.0,171.373,5.299
BM-sheet_1-10782,beam,215.6491,0.0,60.003,1.855
BM-sheet_1-10783,beam,453.4729,0.0,126.163,3.9
BM-sheet_1-10784,beam,197.7129,0.0,55.002,1.7
BM-sheet_1-10785,beam,587.3998,0.0,163.394,5.05
BM-sheet_1-10786,beam,75.6167,0.0,21.032,0.65
BM-sheet_1-10787,beam,229.228,0.0,63.751,1.97
BM-sheet_1-10788,beam,162.9333,0.0,45.31,1.4
BM-sheet_1-10789,beam,529.6335,0.0,147.27,4.55
BM-sheet_1-10790,beam,604.2398,0.0,168.0,5.19
BM-sheet_1-10791,beam,678.8803,0.0,188.735,5.83
BM-sheet_1-10792,beam,692.9802,0.0,192.637,5.95
BM-sheet_1-10793,beam,153.7625,0.0,42.739,1.32
BM-sheet_1-10794,beam,808.5824,0.0,224.731,6.94
BM-sheet_1-10795,beam,543.0392,0.0,150.914,4.66
BM-sheet_1-10796,beam,870.6555,0.0,241.938,7.47
BM-sheet_1-10797,beam,153.8793,0.0,42.756,1.32
BM-sheet_1-10798,beam,145.746,0.0,40.493,1.25
BM-sheet_1-10799,beam,181.9247,0.0,50.539,1.56
BM-sheet_1-10800,beam,129.4554,0.0,35.96,1.11
BM-sheet_1-10801,beam,187.8102,0.0,52.165,1.61
BM-sheet_1-10802,beam,182.0258,0.0,50.553,1.56
BM-sheet_1-10803,beam,145.8808,0.0,40.511,1.25
BM-sheet_1-10804,beam,154.0789,0.0,42.784,1.32
BM-sheet_1-10805,beam,838.7022,0.0,232.865,7.184
BM-sheet_1-10806,beam,544.1465,0.0,151.068,4.66
BM-sheet_1-10807,beam,814.0352,0.0,225.974,6.97
BM-sheet_1-10808,beam,681.0211,0.0,189.033,5.83
BM-sheet_1-10809,beam,695.1652,0.0,192.941,5.95
BM-sheet_1-10810,beam,182.7445,0.0,50.715,1.564
BM-sheet_1-10811,beam,473.3568,0.0,131.354,4.05
BM-sheet_1-10812,beam,595.0184,0.0,165.099,5.09
BM-sheet_1-10813,beam,163.6894,0.0,45.415,1.4
BM-sheet_1-10814,beam,198.8144,0.0,55.155,1.7
BM-sheet_1-10815,beam,532.1901,0.0,147.626,4.55
BM-sheet_1-10816,beam,58.4922,0.0,16.224,0.5
BM-sheet_1-10817,beam,561.6358,0.0,155.765,4.8
BM-sheet_1-10818,beam,1053.2594,0.0,292.085,9.0
BM-sheet_1-10819,beam,831.0604,0.0,230.445,7.1
BM-sheet_1-10820,beam,831.214,0.0,230.466,7.1
BM-sheet_1-10821,beam,304.4445,0.0,84.404,2.6
BM-sheet_1-10822,beam,257.6545,0.0,71.425,2.2
BM-sheet_1-10823,beam,491.9768,0.0,136.37,4.2
BM-sheet_1-10824,beam,831.8287,0.0,230.551,7.1
BM-sheet_1-10825,beam,820.2674,0.0,227.326,7.0
BM-sheet_1-10826,beam,731.3453,0.0,202.664,6.24
BM-sheet_1-10827,beam,731.4804,0.0,202.682,6.24
BM-sheet_1-10828,beam,257.9403,0.0,71.465,2.2
BM-sheet_1-10829,beam,820.8737,0.0,227.41,7.0
BM-sheet_1-10830,beam,258.0356,0.0,71.478,2.2
BM-sheet_1-10831,beam,821.177,0.0,227.452,7.0
BM-sheet_1-10832,beam,732.1531,0.0,202.775,6.24
BM-sheet_1-10833,beam,910.6693,0.0,252.193,7.76
BM-sheet_1-10834,beam,305.1765,0.0,84.505,2.6
BM-sheet_1-10835,beam,770.1289,0.0,213.234,6.56
BM-sheet_1-10836,beam,911.1737,0.0,252.263,7.76
BM-sheet_1-10837,beam,911.3419,0.0,252.286,7.76
BM-sheet_1-10838,beam,732.9644,0.0,202.887,6.24
BM-sheet_1-10839,beam,733.0997,0.0,202.906,6.24
BM-sheet_1-10840,beam,733.2349,0.0,202.925,6.24
BM-sheet_1-10841,beam,770.9821,0.0,213.352,6.56
BM-sheet_1-10842,beam,912.1831,0.0,252.403,7.76
BM-sheet_1-10843,beam,82.299,0.0,22.77,0.7
BM-sheet_1-10844,beam,164.6325,0.0,45.546,1.4
BM-sheet_1-10845,beam,529.2556,0.0,146.405,4.5
BM-sheet_1-10846,beam,559.946,0.0,154.881,4.76
BM-sheet_1-10847,beam,135.306,0.0,37.422,1.15
BM-sheet_1-10848,beam,58.8396,0.0,16.272,0.5
BM-sheet_1-10849,beam,58.8504,0.0,16.273,0.5
BM-sheet_1-10850,beam,58.8613,0.0,16.275,0.5
BM-sheet_1-10851,beam,618.1603,0.0,170.904,5.25
BM-sheet_1-10852,beam,618.2741,0.0,170.92,5.25
BM-sheet_1-10853,beam,230.8595,0.0,63.814,1.96
BM-sheet_1-10854,beam,119.0308,0.0,32.9,1.01
BM-sheet_1-10855,beam,119.0527,0.0,32.903,1.01
BM-sheet_1-10856,beam,337.0127,0.0,93.132,2.86
BM-sheet_1-10857,beam,396.012,0.0,109.426,3.36
BM-sheet_1-10858,beam,172.1242,0.0,47.557,1.46
BM-sheet_1-10859,beam,264.1349,0.0,72.972,2.24
BM-sheet_1-10860,beam,577.9041,0.0,159.642,4.9
BM-sheet_1-10861,beam,1092.3218,0.0,301.719,9.26
BM-sheet_1-10862,beam,165.1763,0.0,45.62,1.4
BM-sheet_1-10863,beam,531.0215,0.0,146.651,4.5
BM-sheet_1-10864,beam,175.8595,0.0,48.562,1.49
BM-sheet_1-10865,beam,985.1124,0.0,272.005,8.345
BM-sheet_1-10866,beam,234.9592,0.0,64.87,1.99
BM-sheet_1-10867,beam,65.5409,0.0,18.094,0.555
BM-sheet_1-10868,beam,373.2384,0.0,103.029,3.16
BM-sheet_1-10869,beam,373.3071,0.0,103.038,3.16
BM-sheet_1-10870,beam,248.1295,0.0,68.481,2.1
BM-sheet_1-10871,beam,248.1751,0.0,68.487,2.1
BM-sheet_1-10872,beam,148.9325,0.0,41.096,1.26
BM-sheet_1-10873,beam,202.1598,0.0,55.778,1.71
BM-sheet_1-10874,beam,240.0351,0.0,66.223,2.03
BM-sheet_1-10875,beam,305.1258,0.0,84.173,2.58
BM-sheet_1-10876,beam,281.524,0.0,77.655,2.38
BM-sheet_1-10877,beam,295.7728,0.0,81.578,2.5
BM-sheet_1-10878,beam,814.1165,0.0,224.522,6.88
BM-sheet_1-10879,beam,542.0551,0.0,149.477,4.58
BM-sheet_1-10880,beam,205.9715,0.0,56.794,1.74
BM-sheet_1-10881,beam,716.2968,0.0,197.49,6.05
BM-sheet_1-10882,beam,65.1299,0.0,17.955,0.55
BM-sheet_1-10883,beam,202.5319,0.0,55.83,1.71
BM-sheet_1-10884,beam,240.4768,0.0,66.284,2.03
BM-sheet_1-10885,beam,144.5495,0.0,39.839,1.22
BM-sheet_1-10886,beam,299.8176,0.0,82.625,2.53
BM-sheet_1-10887,beam,235.8683,0.0,64.995,1.99
BM-sheet_1-10888,beam,43.863,0.0,12.086,0.37
BM-sheet_1-10889,beam,65.8065,0.0,18.13,0.555
BM-sheet_1-10890,beam,149.426,0.0,41.164,1.26
BM-sheet_1-10891,beam,175.5485,0.0,48.356,1.48
BM-sheet_1-10892,beam,213.5442,0.0,58.817,1.8
BM-sheet_1-10893,beam,272.9121,0.0,75.162,2.3
BM-sheet_1-10894,beam,588.649,0.0,162.103,4.96
BM-sheet_1-10895,beam,308.6227,0.0,84.981,2.6
BM-sheet_1-10896,beam,373.9769,0.0,102.967,3.15
BM-sheet_1-10897,beam,565.2243,0.0,155.609,4.76
BM-sheet_1-10898,beam,86.1056,0.0,23.703,0.725
BM-sheet_1-10899,beam,86.1214,0.0,23.705,0.725
BM-sheet_1-10900,beam,86.1372,0.0,23.707,0.725
BM-sheet_1-10901,beam,115.861,0.0,31.885,0.975
BM-sheet_1-10902,beam,273.3633,0.0,75.224,2.3
BM-sheet_1-10903,beam,272.8191,0.0,75.067,2.295
BM-sheet_1-10904,beam,338.8571,0.0,93.229,2.85
BM-sheet_1-10905,beam,822.9197,0.0,226.388,6.92
BM-sheet_1-10906,beam,2435.8585,0.0,670.051,20.48
BM-sheet_1-10907,beam,157.0307,0.0,43.192,1.32
BM-sheet_1-10908,beam,157.0595,0.0,43.196,1.32
BM-sheet_1-10909,beam,89.2547,0.0,24.545,0.75
BM-sheet_1-10910,beam,148.7851,0.0,40.913,1.25
BM-sheet_1-10911,beam,185.7179,0.0,51.063,1.56
BM-sheet_1-10912,beam,108.3553,0.0,29.79,0.91
BM-sheet_1-10913,beam,185.786,0.0,51.073,1.56
BM-sheet_1-10914,beam,108.395,0.0,29.795,0.91
BM-sheet_1-10915,beam,426.5113,0.0,117.227,3.58
BM-sheet_1-10916,beam,162.0563,0.0,44.537,1.36
BM-sheet_1-10917,beam,162.086,0.0,44.541,1.36
BM-sheet_1-10918,beam,613.894,0.0,168.683,5.15
BM-sheet_1-10919,beam,164.5299,0.0,45.205,1.38
BM-sheet_1-10920,beam,313.4815,0.0,86.121,2.629
BM-sheet_1-10921,beam,834.8777,0.0,229.341,7.0
BM-sheet_1-10922,beam,620.3084,0.0,170.383,5.2
BM-sheet_1-10923,beam,632.3532,0.0,173.676,5.3
BM-sheet_1-10924,beam,930.8035,0.0,255.622,7.8
BM-sheet_1-10925,beam,954.845,0.0,262.2,8.0
BM-sheet_1-10926,beam,504.2355,0.0,138.45,4.224
BM-sheet_1-10927,beam,608.9366,0.0,167.183,5.1
BM-sheet_1-10928,beam,143.6184,0.0,39.427,1.203
BM-sheet_1-10929,beam,165.6332,0.0,45.466,1.387
BM-sheet_1-10930,beam,901.96,0.0,247.564,7.55
BM-sheet_1-10931,beam,525.7432,0.0,144.29,4.4
BM-sheet_1-10932,beam,515.1305,0.0,141.364,4.31
BM-sheet_1-10933,beam,1069.7929,0.0,293.55,8.95
BM-sheet_1-10934,beam,815.1665,0.0,223.66,6.818
BM-sheet_1-10935,beam,837.0196,0.0,229.635,7.0
BM-sheet_1-10936,beam,352.8075,0.0,96.783,2.95
BM-sheet_1-10937,beam,933.0202,0.0,255.926,7.8
BM-sheet_1-10938,beam,634.0912,0.0,173.914,5.3
BM-sheet_1-10939,beam,963.2763,0.0,264.177,8.05
BM-sheet_1-10940,beam,622.3547,0.0,170.664,5.2
BM-sheet_1-10941,beam,957.6438,0.0,262.584,8.0
BM-sheet_1-10942,beam,610.6096,0.0,167.413,5.1
BM-sheet_1-10943,beam,610.7212,0.0,167.428,5.1
BM-sheet_1-10944,beam,990.7715,0.0,271.593,8.272
BM-sheet_1-10945,beam,215.4474,0.0,59.054,1.798
BM-sheet_1-10946,beam,904.6026,0.0,247.927,7.55
BM-sheet_1-10947,beam,527.282,0.0,144.5,4.4
BM-sheet_1-10948,beam,894.2585,0.0,245.047,7.461
BM-sheet_1-10949,beam,611.3911,0.0,167.52,5.1
BM-sheet_1-10950,beam,516.8281,0.0,141.597,4.31
BM-sheet_1-10951,beam,829.7407,0.0,227.305,6.919
BM-sheet_1-10952,beam,905.5946,0.0,248.063,7.55
BM-sheet_1-10953,beam,527.8601,0.0,144.58,4.4
BM-sheet_1-10954,beam,353.9698,0.0,96.943,2.95
BM-sheet_1-10955,beam,888.0863,0.0,243.2,7.4
BM-sheet_1-10956,beam,354.0991,0.0,96.96,2.95
BM-sheet_1-10957,beam,762.3597,0.0,208.732,6.35
BM-sheet_1-10958,beam,782.2713,0.0,214.164,6.515
BM-sheet_1-10959,beam,116.156,0.0,31.797,0.967
BM-sheet_1-10960,beam,696.8637,0.0,190.747,5.801
BM-sheet_1-10961,beam,456.8098,0.0,125.028,3.802
BM-sheet_1-10962,beam,570.7859,0.0,156.208,4.75
BM-sheet_1-10963,beam,457.2318,0.0,125.12,3.804
BM-sheet_1-10964,beam,570.9941,0.0,156.237,4.75
BM-sheet_1-10965,beam,697.7046,0.0,190.89,5.803
BM-sheet_1-10966,beam,1009.7501,0.0,276.24,8.397
BM-sheet_1-10967,beam,769.7656,0.0,210.568,6.4
BM-sheet_1-10968,beam,769.906,0.0,210.587,6.4
BM-sheet_1-10969,beam,354.9399,0.0,97.075,2.95
BM-sheet_1-10970,beam,571.6193,0.0,156.322,4.75
BM-sheet_1-10971,beam,518.8125,0.0,141.868,4.31
BM-sheet_1-10972,beam,939.0021,0.0,256.745,7.8
BM-sheet_1-10973,beam,44.2539,0.0,12.099,0.368
BM-sheet_1-10974,beam,820.458,0.0,224.291,6.813
BM-sheet_1-10975,beam,609.5287,0.0,166.614,5.06
BM-sheet_1-10976,beam,638.5047,0.0,174.518,5.3
BM-sheet_1-10977,beam,494.0276,0.0,135.017,4.1
BM-sheet_1-10978,beam,899.1021,0.0,245.701,7.46
BM-sheet_1-10979,beam,964.3075,0.0,263.496,8.0
BM-sheet_1-10980,beam,548.5498,0.0,149.877,4.55
BM-sheet_1-10981,beam,610.1936,0.0,166.704,5.06
BM-sheet_1-10982,beam,639.2029,0.0,174.614,5.3
BM-sheet_1-10983,beam,639.3193,0.0,174.63,5.3
BM-sheet_1-10984,beam,965.186,0.0,263.616,8.0
BM-sheet_1-10985,beam,355.9761,0.0,97.217,2.95
BM-sheet_1-10986,beam,917.2613,0.0,250.481,7.6
BM-sheet_1-10987,beam,953.3762,0.0,260.319,7.898
BM-sheet_1-10988,beam,573.4967,0.0,156.579,4.75
BM-sheet_1-10989,beam,356.2354,0.0,97.252,2.95
BM-sheet_1-10990,beam,954.1628,0.0,260.463,7.9
BM-sheet_1-10991,beam,966.4166,0.0,263.784,8.0
BM-sheet_1-10992,beam,930.3453,0.0,253.915,7.7
BM-sheet_1-10993,beam,954.6838,0.0,260.534,7.9
BM-sheet_1-10994,beam,966.9443,0.0,263.856,8.0
BM-sheet_1-10995,beam,882.4972,0.0,240.79,7.3
BM-sheet_1-10996,beam,240.6151,0.0,65.646,1.99
BM-sheet_1-10997,beam,574.4365,0.0,156.707,4.75
BM-sheet_1-10998,beam,129.4206,0.0,35.303,1.07
BM-sheet_1-10999,beam,711.9789,0.0,194.194,5.885
BM-sheet_1-11000,beam,129.4677,0.0,35.309,1.07
BM-sheet_1-11001,beam,697.1507,0.0,190.115,5.761
BM-sheet_1-11002,beam,250.5559,0.0,68.321,2.07
BM-sheet_1-11003,beam,811.1423,0.0,221.16,6.7
BM-sheet_1-11004,beam,883.9424,0.0,240.988,7.3
BM-sheet_1-11005,beam,761.8891,0.0,207.694,6.291
BM-sheet_1-11006,beam,250.7383,0.0,68.346,2.07
BM-sheet_1-11007,beam,811.7321,0.0,221.241,6.7
BM-sheet_1-11008,beam,884.5851,0.0,241.075,7.3
BM-sheet_1-11009,beam,811.7849,0.0,221.215,6.698
BM-sheet_1-11010,beam,937.4278,0.0,255.43,7.733
BM-sheet_1-11011,beam,945.6885,0.0,257.657,7.8
BM-sheet_1-11012,beam,569.0454,0.0,155.025,4.693
BM-sheet_1-11013,beam,642.8167,0.0,175.107,5.3
BM-sheet_1-11014,beam,618.6718,0.0,168.514,5.1
BM-sheet_1-11015,beam,946.3758,0.0,257.751,7.8
BM-sheet_1-11016,beam,849.4658,0.0,231.336,7.0
BM-sheet_1-11017,beam,643.2837,0.0,175.17,5.3
BM-sheet_1-11018,beam,849.7743,0.0,231.378,7.0
BM-sheet_1-11019,beam,886.354,0.0,241.316,7.3
BM-sheet_1-11020,beam,947.2359,0.0,257.868,7.8
BM-sheet_1-11021,beam,959.5533,0.0,261.198,7.9
BM-sheet_1-11022,beam,971.8759,0.0,264.528,8.0
BM-sheet_1-11023,beam,1119.0749,0.0,304.565,9.21
BM-sheet_1-11024,beam,935.77,0.0,254.654,7.7
BM-sheet_1-11025,beam,461.8924,0.0,125.685,3.8
BM-sheet_1-11026,beam,893.5592,0.0,243.123,7.35
BM-sheet_1-11027,beam,960.5984,0.0,261.34,7.9
BM-sheet_1-11028,beam,851.3175,0.0,231.588,7.0
BM-sheet_1-11029,beam,887.9635,0.0,241.535,7.3
BM-sheet_1-11030,beam,632.6367,0.0,172.068,5.2
BM-sheet_1-11031,beam,259.6291,0.0,70.609,2.134
BM-sheet_1-11032,beam,91.9241,0.0,24.997,0.755
BM-sheet_1-11033,beam,485.441,0.0,131.997,3.988
BM-sheet_1-11034,beam,500.2834,0.0,136.021,4.109
BM-sheet_1-11035,beam,204.3144,0.0,55.545,1.678
BM-sheet_1-11036,beam,149.9019,0.0,40.749,1.231
BM-sheet_1-11037,beam,986.7045,0.0,268.199,8.1
BM-sheet_1-11038,beam,986.8833,0.0,268.223,8.1
BM-sheet_1-11039,beam,222.3949,0.0,60.439,1.825
BM-sheet_1-11040,beam,962.8646,0.0,261.648,7.9
BM-sheet_1-11041,beam,2.496,0.0,15.6,7.8
BM-sheet_1-11042,beam,987.5987,0.0,268.321,8.1
BM-sheet_1-11043,beam,989.2476,0.0,268.744,8.112
BM-sheet_1-11044,beam,963.5625,0.0,261.743,7.9
BM-sheet_1-11045,beam,963.737,0.0,261.767,7.9
BM-sheet_1-11046,beam,141.2353,0.0,38.358,1.158
BM-sheet_1-11047,beam,156.4744,0.0,42.493,1.282
BM-sheet_1-11048,beam,695.9946,0.0,188.992,5.702
BM-sheet_1-11049,beam,711.2854,0.0,193.127,5.826
BM-sheet_1-11050,beam,953.7714,0.0,258.942,7.811
BM-sheet_1-11051,beam,938.7737,0.0,254.848,7.687
BM-sheet_1-11052,beam,903.9754,0.0,245.379,7.401
BM-sheet_1-11053,beam,244.6161,0.0,66.394,2.002
BM-sheet_1-11054,beam,244.6603,0.0,66.4,2.002
BM-sheet_1-11055,beam,921.3975,0.0,250.04,7.539
BM-sheet_1-11056,beam,936.4625,0.0,254.105,7.661
BM-sheet_1-11057,beam,224.9536,0.0,61.035,1.84
BM-sheet_1-11058,beam,941.5511,0.0,255.44,7.7
BM-sheet_1-11059,beam,912.8605,0.0,247.634,7.464
BM-sheet_1-11060,beam,245.3185,0.0,66.542,2.005
BM-sheet_1-11061,beam,245.3628,0.0,66.548,2.005
BM-sheet_1-11062,beam,624.076,0.0,169.249,5.1
BM-sheet_1-11063,beam,893.4423,0.0,242.278,7.3
BM-sheet_1-11064,beam,875.2465,0.0,237.323,7.15
BM-sheet_1-11065,beam,624.4145,0.0,169.295,5.1
BM-sheet_1-11066,beam,893.9269,0.0,242.344,7.3
BM-sheet_1-11067,beam,636.8881,0.0,172.645,5.2
BM-sheet_1-11068,beam,624.7532,0.0,169.34,5.1
BM-sheet_1-11069,beam,56.3602,0.0,15.275,0.46
BM-sheet_1-11070,beam,624.979,0.0,169.371,5.1
BM-sheet_1-11071,beam,894.7394,0.0,242.455,7.3
BM-sheet_1-11072,beam,637.4638,0.0,172.723,5.2
BM-sheet_1-11073,beam,49.6819,0.0,13.46,0.405
BM-sheet_1-11074,beam,637.6941,0.0,172.754,5.2
BM-sheet_1-11075,beam,944.4483,0.0,255.833,7.7
BM-sheet_1-11076,beam,625.6567,0.0,169.463,5.1
BM-sheet_1-11077,beam,638.0396,0.0,172.801,5.2
BM-sheet_1-11078,beam,944.96,0.0,255.902,7.7
BM-sheet_1-11079,beam,945.1307,0.0,255.925,7.7
BM-sheet_1-11080,beam,890.0564,0.0,240.99,7.25
BM-sheet_1-11081,beam,994.5873,0.0,269.268,8.1
BM-sheet_1-11082,beam,994.7669,0.0,269.293,8.1
BM-sheet_1-11083,beam,488.8022,0.0,132.311,3.979
BM-sheet_1-11084,beam,958.2694,0.0,259.366,7.8
BM-sheet_1-11085,beam,1131.6986,0.0,306.278,9.21
BM-sheet_1-11086,beam,257.6672,0.0,69.728,2.097
BM-sheet_1-11087,beam,1132.1074,0.0,306.334,9.21
BM-sheet_1-11088,beam,620.8659,0.0,167.983,5.05
BM-sheet_1-11089,beam,778.3755,0.0,210.58,6.33
BM-sheet_1-11090,beam,77.3139,0.0,20.914,0.629
BM-sheet_1-11091,beam,984.0822,0.0,266.184,8.0
BM-sheet_1-11092,beam,165.196,0.0,44.68,1.343
BM-sheet_1-11093,beam,984.4372,0.0,266.232,8.0
BM-sheet_1-11094,beam,904.6147,0.0,244.623,7.35
BM-sheet_1-11095,beam,892.4667,0.0,241.316,7.25
BM-sheet_1-11096,beam,493.6179,0.0,133.458,4.009
BM-sheet_1-11097,beam,487.8214,0.0,131.879,3.961
BM-sheet_1-11098,beam,892.9494,0.0,241.381,7.25
BM-sheet_1-11099,beam,905.4303,0.0,244.733,7.35
BM-sheet_1-11100,beam,518.6072,0.0,140.164,4.209
BM-sheet_1-11101,beam,610.0,0.0,164.85,4.95
BM-sheet_1-11102,beam,949.0589,0.0,256.456,7.7
BM-sheet_1-11103,beam,893.7554,0.0,241.49,7.25
BM-sheet_1-11104,beam,986.3905,0.0,266.496,8.0
BM-sheet_1-11105,beam,641.2693,0.0,173.238,5.2
BM-sheet_1-11106,beam,622.8909,0.0,168.258,5.05
BM-sheet_1-11107,beam,962.2505,0.0,259.904,7.8
BM-sheet_1-11108,beam,906.8993,0.0,244.931,7.35
BM-sheet_1-11109,beam,567.684,0.0,153.304,4.6
BM-sheet_1-11110,beam,641.8469,0.0,173.316,5.2
BM-sheet_1-11111,beam,623.4449,0.0,168.332,5.05
BM-sheet_1-11112,beam,950.7694,0.0,256.687,7.7
BM-sheet_1-11113,beam,950.9405,0.0,256.71,7.7
BM-sheet_1-11114,beam,623.7886,0.0,168.379,5.05
BM-sheet_1-11115,beam,895.6809,0.0,241.749,7.25
BM-sheet_1-11116,beam,624.0045,0.0,168.407,5.05
BM-sheet_1-11117,beam,909.6696,0.0,245.481,7.361
BM-sheet_1-11118,beam,964.1574,0.0,260.161,7.8
BM-sheet_1-11119,beam,896.3341,0.0,241.839,7.25
BM-sheet_1-11120,beam,600.3444,0.0,161.963,4.855
BM-sheet_1-11121,beam,599.8278,0.0,161.809,4.85
