부재ID,유형,체적(m³),면적(m²),거푸집(m²),길이(m)
BM-sheet_1-10132,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10133,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10134,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10135,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10136,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10137,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10138,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10139,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10140,beam,0.352,0.0,2.2,1.1
BM-sheet_1-10141,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10142,beam,0.352,0.0,2.2,1.1
BM-sheet_1-10143,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10144,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10145,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10146,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10147,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10148,beam,0.352,0.0,2.2,1.1
BM-sheet_1-10149,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10150,beam,0.352,0.0,2.2,1.1
BM-sheet_1-10151,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10152,beam,0.384,0.0,2.4,1.2
BM-sheet_1-10153,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10154,beam,0.384,0.0,2.4,1.2
BM-sheet_1-10155,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10156,beam,0.384,0.0,2.4,1.2
BM-sheet_1-10157,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10158,beam,0.384,0.0,2.4,1.2
BM-sheet_1-10159,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10160,beam,0.352,0.0,2.2,1.1
BM-sheet_1-10161,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10162,beam,0.352,0.0,2.2,1.1
BM-sheet_1-10163,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10164,beam,0.352,0.0,2.2,1.1
BM-sheet_1-10165,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10166,beam,0.352,0.0,2.2,1.1
BM-sheet_1-10167,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10168,beam,0.384,0.0,2.4,1.2
BM-sheet_1-10169,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10170,beam,0.384,0.0,2.4,1.2
BM-sheet_1-10171,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10172,beam,0.352,0.0,2.2,1.1
BM-sheet_1-10173,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10174,beam,0.352,0.0,2.2,1.1
BM-sheet_1-10175,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10176,beam,0.416,0.0,2.6,1.3
BM-sheet_1-10177,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10178,beam,0.416,0.0,2.6,1.3
BM-sheet_1-10179,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10180,beam,0.352,0.0,2.2,1.1
BM-sheet_1-10181,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10182,beam,0.352,0.0,2.2,1.1
BM-sheet_1-10183,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10184,beam,0.512,0.0,3.2,1.6
BM-sheet_1-10185,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10186,beam,0.512,0.0,3.2,1.6
BM-sheet_1-10187,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10188,beam,0.416,0.0,2.6,1.3
BM-sheet_1-10189,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10190,beam,0.416,0.0,2.6,1.3
BM-sheet_1-10191,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10192,beam,0.416,0.0,2.6,1.3
BM-sheet_1-10193,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10194,beam,0.416,0.0,2.6,1.3
BM-sheet_1-10195,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10196,beam,0.512,0.0,3.2,1.6
BM-sheet_1-10197,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10198,beam,0.512,0.0,3.2,1.6
BM-sheet_1-10199,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10200,beam,0.384,0.0,2.4,1.2
BM-sheet_1-10201,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10202,beam,0.384,0.0,2.4,1.2
BM-sheet_1-10203,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10204,beam,0.384,0.0,2.4,1.2
BM-sheet_1-10205,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10206,beam,0.384,0.0,2.4,1.2
BM-sheet_1-10207,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10208,beam,0.576,0.0,3.6,1.8
BM-sheet_1-10209,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10210,beam,0.576,0.0,3.6,1.8
BM-sheet_1-10211,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10212,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10213,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10214,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10215,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10216,beam,0.672,0.0,4.2,2.1
BM-sheet_1-10217,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10218,beam,0.672,0.0,4.2,2.1
BM-sheet_1-10219,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10220,beam,0.544,0.0,3.4,1.7
BM-sheet_1-10221,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10222,beam,0.544,0.0,3.4,1.7
BM-sheet_1-10223,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10224,beam,0.384,0.0,2.4,1.2
BM-sheet_1-10225,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10226,beam,0.384,0.0,2.4,1.2
BM-sheet_1-10227,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10228,beam,0.384,0.0,2.4,1.2
BM-sheet_1-10229,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10230,beam,0.384,0.0,2.4,1.2
BM-sheet_1-10231,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10232,beam,0.576,0.0,3.6,1.8
BM-sheet_1-10233,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10234,beam,0.576,0.0,3.6,1.8
BM-sheet_1-10235,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10236,beam,0.704,0.0,4.4,2.2
BM-sheet_1-10237,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10238,beam,0.704,0.0,4.4,2.2
BM-sheet_1-10239,beam,0.48,0.0,3.0,1.5
BM-sheet_1-10240,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10241,beam,0.48,0.0,3.0,1.5
BM-sheet_1-10242,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10243,beam,0.48,0.0,3.0,1.5
BM-sheet_1-10244,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10245,beam,0.48,0.0,3.0,1.5
BM-sheet_1-10246,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10247,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10248,beam,0.448,0.0,2.8,1.4
BM-sheet_1-10249,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10250,beam,0.448,0.0,2.8,1.4
BM-sheet_1-10251,beam,0.48,0.0,3.0,1.5
BM-sheet_1-10252,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10253,beam,0.48,0.0,3.0,1.5
BM-sheet_1-10254,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10255,beam,0.48,0.0,3.0,1.5
BM-sheet_1-10256,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10257,beam,0.48,0.0,3.0,1.5
BM-sheet_1-10258,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10259,beam,0.693,0.0,2.75,1.1
BM-sheet_1-10260,beam,0.567,0.0,2.25,0.9
BM-sheet_1-10261,beam,0.693,0.0,2.75,1.1
BM-sheet_1-10262,beam,0.567,0.0,2.25,0.9
BM-sheet_1-10263,beam,0.819,0.0,3.25,1.3
BM-sheet_1-10264,beam,0.819,0.0,3.25,1.3
BM-sheet_1-10265,beam,0.819,0.0,3.25,1.3
BM-sheet_1-10266,beam,0.819,0.0,3.25,1.3
BM-sheet_1-10267,beam,0.819,0.0,3.25,1.3
BM-sheet_1-10268,beam,0.819,0.0,3.25,1.3
BM-sheet_1-10269,beam,0.819,0.0,3.25,1.3
BM-sheet_1-10270,beam,0.819,0.0,3.25,1.3
BM-sheet_1-10271,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10272,beam,0.576,0.0,3.6,1.8
BM-sheet_1-10273,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10274,beam,0.576,0.0,3.6,1.8
BM-sheet_1-10275,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10276,beam,0.4896,0.0,3.06,1.53
BM-sheet_1-10277,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10278,beam,0.4896,0.0,3.06,1.53
BM-sheet_1-10279,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10280,beam,0.48,0.0,3.0,1.5
BM-sheet_1-10281,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10282,beam,0.48,0.0,3.0,1.5
BM-sheet_1-10283,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10284,beam,0.64,0.0,4.0,2.0
BM-sheet_1-10285,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10286,beam,0.64,0.0,4.0,2.0
BM-sheet_1-10287,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10288,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10289,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10290,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10291,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10292,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10293,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10294,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10295,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10296,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10297,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10298,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10299,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10300,beam,0.352,0.0,2.2,1.1
BM-sheet_1-10301,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10302,beam,0.352,0.0,2.2,1.1
BM-sheet_1-10303,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10304,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10305,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10306,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10307,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10308,beam,0.48,0.0,3.0,1.5
BM-sheet_1-10309,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10310,beam,0.48,0.0,3.0,1.5
BM-sheet_1-10311,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10312,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10313,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10314,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10315,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10316,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10317,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10318,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10319,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10320,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10321,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10322,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10323,beam,0.384,0.0,2.4,1.2
BM-sheet_1-10324,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10325,beam,0.384,0.0,2.4,1.2
BM-sheet_1-10326,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10327,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10328,beam,0.352,0.0,2.2,1.1
BM-sheet_1-10329,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10330,beam,0.352,0.0,2.2,1.1
BM-sheet_1-10331,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10332,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10333,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10334,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10335,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10336,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10337,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10338,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10339,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10340,beam,0.352,0.0,2.2,1.1
BM-sheet_1-10341,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10342,beam,0.352,0.0,2.2,1.1
BM-sheet_1-10343,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10344,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10345,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10346,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10347,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10348,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10349,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10350,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10351,beam,0.256,0.0,1.6,0.8
BM-sheet_1-10352,beam,0.384,0.0,2.4,1.2
BM-sheet_1-10353,beam,0.256,0.0,1.6,0.8
BM-sheet_1-10354,beam,0.384,0.0,2.4,1.2
BM-sheet_1-10355,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10356,beam,0.544,0.0,3.4,1.7
BM-sheet_1-10357,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10358,beam,0.544,0.0,3.4,1.7
BM-sheet_1-10359,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10360,beam,0.384,0.0,2.4,1.2
BM-sheet_1-10361,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10362,beam,0.384,0.0,2.4,1.2
BM-sheet_1-10363,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10364,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10365,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10366,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10367,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10368,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10369,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10370,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10371,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10372,beam,0.384,0.0,2.4,1.2
BM-sheet_1-10373,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10374,beam,0.384,0.0,2.4,1.2
BM-sheet_1-10375,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10376,beam,0.576,0.0,3.6,1.8
BM-sheet_1-10377,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10378,beam,0.576,0.0,3.6,1.8
BM-sheet_1-10379,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10380,beam,0.448,0.0,2.8,1.4
BM-sheet_1-10381,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10382,beam,0.448,0.0,2.8,1.4
BM-sheet_1-10383,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10384,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10385,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10386,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10387,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10388,beam,0.384,0.0,2.4,1.2
BM-sheet_1-10389,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10390,beam,0.384,0.0,2.4,1.2
BM-sheet_1-10391,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10392,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10393,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10394,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10395,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10396,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10397,beam,0.192,0.0,1.2,0.6
BM-sheet_1-10398,beam,0.32,0.0,2.0,1.0
BM-sheet_1-10399,beam,1.6666,0.0,10.416,5.208
BM-sheet_1-10400,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10401,beam,1.1904,0.0,7.44,3.72
BM-sheet_1-10402,beam,0.9792,0.0,6.12,3.06
BM-sheet_1-10403,beam,1.312,0.0,8.2,4.1
BM-sheet_1-10404,beam,3.2544,0.0,20.34,10.17
BM-sheet_1-10405,beam,0.448,0.0,2.8,1.4
BM-sheet_1-10406,beam,0.704,0.0,4.4,2.2
BM-sheet_1-10407,beam,1.0624,0.0,6.64,3.32
BM-sheet_1-10408,beam,0.368,0.0,2.3,1.15
BM-sheet_1-10409,beam,0.16,0.0,1.0,0.5
BM-sheet_1-10410,beam,0.368,0.0,2.3,1.15
BM-sheet_1-10411,beam,2.496,0.0,15.6,7.8
BM-sheet_1-10412,beam,1.3904,0.0,8.69,4.345
BM-sheet_1-10413,beam,2.1884,0.0,13.678,6.839
BM-sheet_1-10414,beam,2.464,0.0,15.4,7.7
BM-sheet_1-10415,beam,2.464,0.0,15.4,7.7
BM-sheet_1-10416,beam,0.5508,0.0,3.442,1.721
BM-sheet_1-10417,beam,0.384,0.0,2.4,1.2
BM-sheet_1-10418,beam,0.544,0.0,3.4,1.7
BM-sheet_1-10419,beam,1.1904,0.0,7.44,3.72
BM-sheet_1-10420,beam,2.9952,0.0,18.72,9.36
BM-sheet_1-10421,beam,1.1904,0.0,7.44,3.72
BM-sheet_1-10422,beam,0.384,0.0,2.4,1.2
BM-sheet_1-10423,beam,1.6016,0.0,10.01,5.005
BM-sheet_1-10424,beam,1.6016,0.0,10.01,5.005
BM-sheet_1-10425,beam,0.544,0.0,3.4,1.7
BM-sheet_1-10426,beam,1.1904,0.0,7.44,3.72
BM-sheet_1-10427,beam,3.3152,0.0,20.72,10.36
BM-sheet_1-10428,beam,1.1904,0.0,7.44,3.72
BM-sheet_1-10429,beam,2.464,0.0,15.4,7.7
BM-sheet_1-10430,beam,2.464,0.0,15.4,7.7
BM-sheet_1-10431,beam,2.528,0.0,15.8,7.9
BM-sheet_1-10432,beam,1.0432,0.0,6.52,3.26
BM-sheet_1-10433,beam,1.1552,0.0,7.22,3.61
BM-sheet_1-10434,beam,0.9632,0.0,6.02,3.01
BM-sheet_1-10435,beam,1.1072,0.0,6.92,3.46
BM-sheet_1-10436,beam,2.448,0.0,15.3,7.65
BM-sheet_1-10437,beam,1.584,0.0,9.9,4.95
BM-sheet_1-10438,beam,0.2336,0.0,1.46,0.73
BM-sheet_1-10439,beam,0.4992,0.0,3.12,1.56
BM-sheet_1-10440,beam,0.4,0.0,2.5,1.25
BM-sheet_1-10441,beam,0.432,0.0,2.7,1.35
BM-sheet_1-10442,beam,6.9648,0.0,43.53,21.765
BM-sheet_1-10443,beam,0.5359,0.0,3.349,1.675
BM-sheet_1-10444,beam,0.432,0.0,2.7,1.35
BM-sheet_1-10445,beam,0.4,0.0,2.5,1.25
BM-sheet_1-10446,beam,5.328,0.0,33.3,16.65
BM-sheet_1-10447,beam,1.232,0.0,7.7,3.85
BM-sheet_1-10448,beam,2.5024,0.0,15.64,7.82
BM-sheet_1-10449,beam,0.4992,0.0,3.12,1.56
BM-sheet_1-10450,beam,0.2336,0.0,1.46,0.73
BM-sheet_1-10451,beam,0.3936,0.0,2.46,1.23
BM-sheet_1-10452,beam,0.4992,0.0,3.12,1.56
BM-sheet_1-10453,beam,0.4,0.0,2.5,1.25
BM-sheet_1-10454,beam,0.432,0.0,2.7,1.35
BM-sheet_1-10455,beam,1.1265,0.0,7.041,3.52
BM-sheet_1-10456,beam,1.3472,0.0,8.42,4.21
BM-sheet_1-10457,beam,1.472,0.0,9.2,4.6
BM-sheet_1-10458,beam,0.5664,0.0,3.54,1.77
BM-sheet_1-10459,beam,0.5941,0.0,3.713,1.857
BM-sheet_1-10460,beam,2.1824,0.0,13.64,6.82
BM-sheet_1-10461,beam,0.4352,0.0,2.72,1.36
BM-sheet_1-10462,beam,2.56,0.0,16.0,8.0
BM-sheet_1-10463,beam,1.0134,0.0,6.334,3.167
BM-sheet_1-10464,beam,0.432,0.0,2.7,1.35
BM-sheet_1-10465,beam,0.432,0.0,2.7,1.35
BM-sheet_1-10466,beam,0.4992,0.0,3.12,1.56
BM-sheet_1-10467,beam,0.3936,0.0,2.46,1.23
BM-sheet_1-10468,beam,1.072,0.0,6.7,3.35
BM-sheet_1-10469,beam,0.448,0.0,2.8,1.4
BM-sheet_1-10470,beam,1.5232,0.0,9.52,4.76
BM-sheet_1-10471,beam,0.3936,0.0,2.46,1.23
BM-sheet_1-10472,beam,1.44,0.0,9.0,4.5
BM-sheet_1-10473,beam,1.3904,0.0,8.69,4.345
BM-sheet_1-10474,beam,1.2192,0.0,7.62,3.81
BM-sheet_1-10475,beam,1.1833,0.0,7.396,3.698
BM-sheet_1-10476,beam,3.2693,0.0,20.433,10.217
BM-sheet_1-10477,beam,0.384,0.0,2.4,1.2
BM-sheet_1-10478,beam,1.1904,0.0,7.44,3.72
BM-sheet_1-10479,beam,2.9952,0.0,18.72,9.36
BM-sheet_1-10480,beam,1.1904,0.0,7.44,3.72
BM-sheet_1-10481,beam,0.384,0.0,2.4,1.2
BM-sheet_1-10482,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10483,beam,2.4864,0.0,15.54,7.77
BM-sheet_1-10484,beam,2.272,0.0,14.2,7.1
BM-sheet_1-10485,beam,2.3904,0.0,14.94,7.47
BM-sheet_1-10486,beam,1.9136,0.0,11.96,5.98
BM-sheet_1-10487,beam,1.7536,0.0,10.96,5.48
BM-sheet_1-10488,beam,1.12,0.0,7.0,3.5
BM-sheet_1-10489,beam,1.0784,0.0,6.74,3.37
BM-sheet_1-10490,beam,0.3959,0.0,2.474,1.237
BM-sheet_1-10491,beam,0.9824,0.0,6.14,3.07
BM-sheet_1-10492,beam,1.6864,0.0,10.54,5.27
BM-sheet_1-10493,beam,3.3152,0.0,20.72,10.36
BM-sheet_1-10494,beam,0.432,0.0,2.7,1.35
BM-sheet_1-10495,beam,0.4,0.0,2.5,1.25
BM-sheet_1-10496,beam,0.4992,0.0,3.12,1.56
BM-sheet_1-10497,beam,0.2336,0.0,1.46,0.73
BM-sheet_1-10498,beam,0.3936,0.0,2.46,1.23
BM-sheet_1-10499,beam,0.4992,0.0,3.12,1.56
BM-sheet_1-10500,beam,0.4,0.0,2.5,1.25
BM-sheet_1-10501,beam,0.432,0.0,2.7,1.35
BM-sheet_1-10502,beam,0.4792,0.0,2.995,1.498
BM-sheet_1-10503,beam,0.9184,0.0,5.74,2.87
BM-sheet_1-10504,beam,1.6864,0.0,10.54,5.27
BM-sheet_1-10505,beam,3.1552,0.0,19.72,9.86
BM-sheet_1-10506,beam,0.912,0.0,5.7,2.85
BM-sheet_1-10507,beam,1.2544,0.0,7.84,3.92
BM-sheet_1-10508,beam,1.9136,0.0,11.96,5.98
BM-sheet_1-10509,beam,1.7536,0.0,10.96,5.48
BM-sheet_1-10510,beam,1.12,0.0,7.0,3.5
BM-sheet_1-10511,beam,1.0784,0.0,6.74,3.37
BM-sheet_1-10512,beam,0.1173,0.0,0.733,0.367
BM-sheet_1-10513,beam,1.888,0.0,11.8,5.9
BM-sheet_1-10514,beam,0.1519,0.0,0.949,0.475
BM-sheet_1-10515,beam,1.9825,0.0,12.391,6.195
BM-sheet_1-10516,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10517,beam,0.704,0.0,4.4,2.2
BM-sheet_1-10518,beam,1.1904,0.0,7.44,3.72
BM-sheet_1-10519,beam,3.3152,0.0,20.72,10.36
BM-sheet_1-10520,beam,1.1904,0.0,7.44,3.72
BM-sheet_1-10521,beam,0.544,0.0,3.4,1.7
BM-sheet_1-10522,beam,2.0418,0.0,12.762,6.381
BM-sheet_1-10523,beam,1.1152,0.0,6.97,3.485
BM-sheet_1-10524,beam,1.1031,0.0,6.894,3.447
BM-sheet_1-10525,beam,1.5392,0.0,9.62,4.81
BM-sheet_1-10526,beam,1.3904,0.0,8.69,4.345
BM-sheet_1-10527,beam,1.44,0.0,9.0,4.5
BM-sheet_1-10528,beam,0.448,0.0,2.8,1.4
BM-sheet_1-10529,beam,1.8432,0.0,11.52,5.76
BM-sheet_1-10530,beam,0.368,0.0,2.3,1.15
BM-sheet_1-10531,beam,1.232,0.0,7.7,3.85
BM-sheet_1-10532,beam,0.7399,0.0,4.624,2.312
BM-sheet_1-10533,beam,1.1695,0.0,7.309,3.655
BM-sheet_1-10534,beam,1.1712,0.0,7.32,3.66
BM-sheet_1-10535,beam,0.8384,0.0,5.24,2.62
BM-sheet_1-10536,beam,2.0128,0.0,12.58,6.29
BM-sheet_1-10537,beam,1.7152,0.0,10.72,5.36
BM-sheet_1-10538,beam,2.0544,0.0,12.84,6.42
BM-sheet_1-10539,beam,0.096,0.0,0.6,0.3
BM-sheet_1-10540,beam,1.742,0.0,10.887,5.444
BM-sheet_1-10541,beam,2.0544,0.0,12.84,6.42
BM-sheet_1-10542,beam,1.684,0.0,10.525,5.262
BM-sheet_1-10543,beam,0.6784,0.0,4.24,2.12
BM-sheet_1-10544,beam,1.1488,0.0,7.18,3.59
BM-sheet_1-10545,beam,1.1392,0.0,7.12,3.56
BM-sheet_1-10546,beam,0.6508,0.0,4.067,2.034
BM-sheet_1-10547,beam,1.824,0.0,11.4,5.7
BM-sheet_1-10548,beam,0.9223,0.0,5.764,2.882
BM-sheet_1-10549,beam,0.8155,0.0,5.097,2.549
BM-sheet_1-10550,beam,1.1392,0.0,7.12,3.56
BM-sheet_1-10551,beam,1.1488,0.0,7.18,3.59
BM-sheet_1-10552,beam,1.312,0.0,8.2,4.1
BM-sheet_1-10553,beam,3.2544,0.0,20.34,10.17
BM-sheet_1-10554,beam,1.1488,0.0,7.18,3.59
BM-sheet_1-10555,beam,1.1392,0.0,7.12,3.56
BM-sheet_1-10556,beam,0.768,0.0,4.8,2.4
BM-sheet_1-10557,beam,10.1709,0.0,63.568,31.784
BM-sheet_1-10558,beam,0.16,0.0,1.0,0.5
BM-sheet_1-10559,beam,1.072,0.0,6.7,3.35
BM-sheet_1-10560,beam,0.368,0.0,2.3,1.15
BM-sheet_1-10561,beam,1.5232,0.0,9.52,4.76
BM-sheet_1-10562,beam,0.448,0.0,2.8,1.4
BM-sheet_1-10563,beam,1.44,0.0,9.0,4.5
BM-sheet_1-10564,beam,1.3904,0.0,8.69,4.345
BM-sheet_1-10565,beam,1.2192,0.0,7.62,3.81
BM-sheet_1-10566,beam,1.2285,0.0,7.678,3.839
BM-sheet_1-10567,beam,2.6836,0.0,16.772,8.386
BM-sheet_1-10568,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10569,beam,0.384,0.0,2.4,1.2
BM-sheet_1-10570,beam,1.1904,0.0,7.44,3.72
BM-sheet_1-10571,beam,2.9952,0.0,18.72,9.36
BM-sheet_1-10572,beam,1.1904,0.0,7.44,3.72
BM-sheet_1-10573,beam,0.224,0.0,1.4,0.7
BM-sheet_1-10574,beam,0.384,0.0,2.4,1.2
BM-sheet_1-10575,beam,1.3152,0.0,8.22,4.11
BM-sheet_1-10576,beam,1.8432,0.0,11.52,5.76
BM-sheet_1-10577,beam,1.6928,0.0,10.58,5.29
