부재ID,유형,체적(m³),면적(m²),거푸집(m²),길이(m)
WL-S30-006-0762,wall,0.0,0.0,0.0,0.0
WL-S30-006-0763,wall,0.07,0.35,0.7,0.1
WL-S30-006-0764,wall,0.7133,0.7,1.4,0.2
WL-S30-006-0765,wall,0.0193,0.193,0.385,0.055
WL-S30-006-0766,wall,2.5626,6.422,12.845,1.835
WL-S30-006-0767,wall,0.0,0.0,0.0,0.0
WL-S30-006-0768,wall,0.0,0.0,0.0,0.0
WL-S30-006-0769,wall,0.0,0.0,0.0,0.0
WL-S30-006-0770,wall,0.0385,0.193,0.385,0.055
WL-S30-006-0771,wall,0.714,0.7,1.4,0.2
WL-S30-006-0772,wall,0.0,0.0,0.0,0.0
WL-S30-006-0773,wall,0.0252,0.21,0.42,0.06
WL-S30-006-0774,wall,0.9345,4.673,9.345,1.335
WL-S30-006-0775,wall,0.7098,5.915,11.83,1.69
WL-S30-006-0776,wall,0.1393,0.7,1.4,0.2
WL-S30-006-0777,wall,0.0,0.0,0.0,0.0
WL-S30-006-0778,wall,0.0383,0.192,0.385,0.055
WL-S30-006-0779,wall,0.07,0.35,0.7,0.1
WL-S30-006-0780,wall,0.714,3.57,7.14,1.02
WL-S30-006-0781,wall,0.5985,2.992,5.985,0.855
WL-S30-006-0782,wall,2.66,2.8,5.6,0.8
WL-S30-006-0783,wall,1.295,6.475,12.95,1.85
WL-S30-006-0784,wall,0.0805,0.403,0.805,0.115
WL-S30-006-0785,wall,0.714,0.7,1.4,0.2
WL-S30-006-0786,wall,1.26,6.3,12.6,1.8
WL-S30-006-0787,wall,0.5145,2.572,5.145,0.735
WL-S30-006-0788,wall,0.644,0.7,1.4,0.2
WL-S30-006-0789,wall,0.854,0.7,1.4,0.2
WL-S30-006-0790,wall,1.19,5.95,11.9,1.7
WL-S30-006-0791,wall,0.588,2.94,5.88,0.84
WL-S30-006-0792,wall,0.994,4.97,9.94,1.42
WL-S30-006-0793,wall,0.28,1.4,2.8,0.4
WL-S30-006-0794,wall,0.289,1.452,2.905,0.415
WL-S30-006-0795,wall,0.8533,0.7,1.4,0.2
WL-S30-006-0796,wall,1.015,5.075,10.15,1.45
WL-S30-006-0797,wall,0.2933,0.7,1.4,0.2
WL-S30-006-0798,wall,1.0865,5.46,10.92,1.56
WL-S30-006-0799,wall,1.4105,7.052,14.105,2.015
WL-S30-006-0800,wall,1.1771,5.915,11.83,1.69
WL-S30-006-0801,wall,4.7815,24.027,48.055,6.865
WL-S30-006-0802,wall,0.224,1.12,2.24,0.32
WL-S30-006-0803,wall,0.0329,0.333,0.665,0.095
WL-S30-006-0804,wall,0.805,0.7,1.4,0.2
WL-S30-006-0805,wall,0.4527,2.275,4.55,0.65
WL-S30-006-0806,wall,0.6083,0.7,1.4,0.2
WL-S30-006-0807,wall,0.805,4.025,8.05,1.15
WL-S30-006-0808,wall,0.532,0.7,1.4,0.2
WL-S30-006-0809,wall,0.609,3.045,6.09,0.87
WL-S30-006-0810,wall,0.5293,2.66,5.32,0.76
WL-S30-006-0811,wall,0.994,4.97,9.94,1.42
WL-S30-006-0812,wall,1.008,5.6,11.2,1.6
WL-S30-006-0813,wall,0.5914,4.97,9.94,1.42
WL-S30-006-0814,wall,1.5624,8.68,17.36,2.48
WL-S30-006-0815,wall,0.579,0.63,1.26,0.18
WL-S30-006-0816,wall,2.4759,2.222,4.445,0.635
WL-S30-006-0817,wall,1.3157,7.35,14.7,2.1
WL-S30-006-0818,wall,1.0206,5.67,11.34,1.62
WL-S30-006-0819,wall,0.392,0.35,0.7,0.1
WL-S30-006-0820,wall,0.455,0.35,0.7,0.1
WL-S30-006-0821,wall,0.3185,1.593,3.185,0.455
WL-S30-006-0822,wall,0.7133,0.7,1.4,0.2
WL-S30-006-0823,wall,0.3675,1.838,3.675,0.525
WL-S30-006-0824,wall,0.7133,0.7,1.4,0.2
WL-S30-006-0825,wall,0.315,1.575,3.15,0.45
WL-S30-006-0826,wall,6.5406,5.845,11.69,1.67
WL-S30-006-0827,wall,1.0713,5.985,11.97,1.71
WL-S30-006-0828,wall,1.0517,5.285,10.57,1.51
WL-S30-006-0829,wall,0.504,0.7,1.4,0.2
WL-S30-006-0830,wall,0.5015,2.52,5.04,0.72
WL-S30-006-0831,wall,1.7263,2.66,5.32,0.76
WL-S30-006-0832,wall,0.385,1.925,3.85,0.55
WL-S30-006-0833,wall,1.5462,7.77,15.54,2.22
WL-S30-006-0834,wall,0.805,4.025,8.05,1.15
WL-S30-006-0835,wall,0.714,0.7,1.4,0.2
WL-S30-006-0836,wall,0.1497,0.752,1.505,0.215
WL-S30-006-0837,wall,0.77,3.85,7.7,1.1
WL-S30-006-0838,wall,0.39,1.96,3.92,0.56
WL-S30-006-0839,wall,0.9472,4.76,9.52,1.36
WL-S30-006-0840,wall,0.14,0.7,1.4,0.2
WL-S30-006-0841,wall,2.59,12.95,25.9,3.7
WL-S30-006-0842,wall,0.196,0.98,1.96,0.28
WL-S30-006-0843,wall,0.854,4.27,8.54,1.22
WL-S30-006-0844,wall,1.771,8.855,17.71,2.53
WL-S30-006-0845,wall,0.0364,0.368,0.735,0.105
WL-S30-006-0846,wall,1.4209,7.14,14.28,2.04
WL-S30-006-0847,wall,0.4597,2.31,4.62,0.66
WL-S30-006-0848,wall,1.3157,7.35,14.7,2.1
WL-S30-006-0849,wall,0.392,0.35,0.7,0.1
WL-S30-006-0850,wall,0.4546,0.35,0.7,0.1
WL-S30-006-0851,wall,0.6081,5.11,10.22,1.46
WL-S30-006-0852,wall,0.5796,0.63,1.26,0.18
WL-S30-006-0853,wall,0.6433,0.7,1.4,0.2
WL-S30-006-0854,wall,0.2368,1.19,2.38,0.34
WL-S30-006-0855,wall,0.854,0.7,1.4,0.2
WL-S30-006-0856,wall,0.938,4.69,9.38,1.34
WL-S30-006-0857,wall,0.5663,0.7,1.4,0.2
WL-S30-006-0858,wall,0.567,2.835,5.67,0.81
WL-S30-006-0859,wall,0.592,2.975,5.95,0.85
WL-S30-006-0860,wall,6.5406,5.845,11.69,1.67
WL-S30-006-0861,wall,1.0713,5.985,11.97,1.71
WL-S30-006-0862,wall,1.0517,5.285,10.57,1.51
WL-S30-006-0863,wall,0.504,0.7,1.4,0.2
WL-S30-006-0864,wall,0.5015,2.52,5.04,0.72
WL-S30-006-0865,wall,1.7263,2.66,5.32,0.76
WL-S30-006-0866,wall,0.3831,1.925,3.85,0.55
WL-S30-006-0867,wall,1.5462,7.77,15.54,2.22
WL-S30-006-0868,wall,0.805,4.025,8.05,1.15
WL-S30-006-0869,wall,0.7133,0.7,1.4,0.2
WL-S30-006-0870,wall,0.1497,0.752,1.505,0.215
WL-S30-006-0871,wall,0.77,3.85,7.7,1.1
WL-S30-006-0872,wall,0.39,1.96,3.92,0.56
WL-S30-006-0873,wall,0.9472,4.76,9.52,1.36
WL-S30-006-0874,wall,0.1393,0.7,1.4,0.2
WL-S30-006-0875,wall,2.59,12.95,25.9,3.7
WL-S30-006-0876,wall,0.196,0.98,1.96,0.28
WL-S30-006-0877,wall,0.854,4.27,8.54,1.22
WL-S30-006-0878,wall,1.771,8.855,17.71,2.53
WL-S30-006-0879,wall,0.0364,0.368,0.735,0.105
WL-S30-006-0880,wall,1.4209,7.14,14.28,2.04
WL-S30-006-0881,wall,0.4597,2.31,4.62,0.66
WL-S30-006-0882,wall,1.3157,7.35,14.7,2.1
WL-S30-006-0883,wall,0.392,0.35,0.7,0.1
WL-S30-006-0884,wall,0.455,0.35,0.7,0.1
WL-S30-006-0885,wall,0.6132,5.11,10.22,1.46
WL-S30-006-0886,wall,0.5796,0.63,1.26,0.18
WL-S30-006-0887,wall,0.644,0.7,1.4,0.2
WL-S30-006-0888,wall,0.2368,1.19,2.38,0.34
WL-S30-006-0889,wall,0.8533,0.7,1.4,0.2
WL-S30-006-0890,wall,0.9333,4.69,9.38,1.34
WL-S30-006-0891,wall,0.567,0.7,1.4,0.2
WL-S30-006-0892,wall,0.5642,2.835,5.67,0.81
WL-S30-006-0893,wall,0.592,2.975,5.95,0.85
WL-S30-006-0894,wall,0.9272,5.18,10.36,1.48
WL-S30-006-0895,wall,3.9218,3.115,6.23,0.89
WL-S30-006-0896,wall,1.3895,6.982,13.965,1.995
WL-S30-006-0897,wall,0.592,2.975,5.95,0.85
WL-S30-006-0898,wall,0.714,0.7,1.4,0.2
WL-S30-006-0899,wall,0.6643,0.7,1.4,0.2
WL-S30-006-0900,wall,0.2905,1.453,2.905,0.415
WL-S30-006-0901,wall,0.917,0.7,1.4,0.2
WL-S30-006-0902,wall,0.9124,4.585,9.17,1.31
WL-S30-006-0903,wall,1.092,5.46,10.92,1.56
WL-S30-006-0904,wall,1.4805,7.403,14.805,2.115
WL-S30-006-0905,wall,1.183,5.915,11.83,1.69
WL-S30-006-0906,wall,4.7815,24.027,48.055,6.865
WL-S30-006-0907,wall,0.2229,1.12,2.24,0.32
WL-S30-006-0908,wall,0.805,0.7,1.4,0.2
WL-S30-006-0909,wall,0.4527,2.275,4.55,0.65
WL-S30-006-0910,wall,0.6083,0.7,1.4,0.2
WL-S30-006-0911,wall,0.801,4.025,8.05,1.15
WL-S30-006-0912,wall,0.532,0.7,1.4,0.2
WL-S30-006-0913,wall,0.609,3.045,6.09,0.87
WL-S30-006-0914,wall,0.5293,2.66,5.32,0.76
WL-S30-006-0915,wall,0.989,4.97,9.94,1.42
WL-S30-006-0916,wall,1.5624,8.68,17.36,2.48
WL-S30-006-0917,wall,0.579,0.63,1.26,0.18
WL-S30-006-0918,wall,1.3157,7.35,14.7,2.1
WL-S30-006-0919,wall,0.2925,1.47,2.94,0.42
WL-S30-006-0920,wall,0.9905,4.952,9.905,1.415
WL-S30-006-0921,wall,0.203,1.015,2.03,0.29
WL-S30-006-0922,wall,1.8515,9.258,18.515,2.645
WL-S30-006-0923,wall,1.463,7.315,14.63,2.09
WL-S30-006-0924,wall,2.2619,11.366,22.733,3.248
WL-S30-006-0925,wall,0.8533,0.7,1.4,0.2
WL-S30-006-0926,wall,10.5561,9.03,18.06,2.58
WL-S30-006-0927,wall,0.7,0.7,1.4,0.2
WL-S30-006-0928,wall,0.505,2.538,5.075,0.725
WL-S30-006-0929,wall,0.5775,2.887,5.775,0.825
WL-S30-006-0930,wall,1.68,8.4,16.8,2.4
WL-S30-006-0931,wall,0.434,0.7,1.4,0.2
WL-S30-006-0932,wall,0.28,1.4,2.8,0.4
WL-S30-006-0933,wall,2.758,13.79,27.58,3.94
WL-S30-006-0934,wall,1.68,8.4,16.8,2.4
WL-S30-006-0935,wall,0.0,0.0,0.0,0.0
WL-S30-006-0936,wall,0.5775,2.887,5.775,0.825
WL-S30-006-0937,wall,3.0925,15.54,31.08,4.44
WL-S30-006-0938,wall,0.1715,0.858,1.715,0.245
WL-S30-006-0939,wall,0.0,0.0,0.0,0.0
WL-S30-006-0940,wall,0.147,0.735,1.47,0.21
WL-S30-006-0941,wall,0.4375,2.188,4.375,0.625
WL-S30-006-0942,wall,5.3235,4.55,9.1,1.3
WL-S30-006-0943,wall,0.693,3.465,6.93,0.99
WL-S30-006-0944,wall,2.3402,11.76,23.52,3.36
WL-S30-006-0945,wall,0.434,0.7,1.4,0.2
WL-S30-006-0946,wall,0.7,0.7,1.4,0.2
WL-S30-006-0947,wall,0.9065,4.533,9.065,1.295
WL-S30-006-0948,wall,0.875,4.375,8.75,1.25
WL-S30-006-0949,wall,0.1811,0.91,1.82,0.26
WL-S30-006-0950,wall,0.763,3.815,7.63,1.09
WL-S30-006-0951,wall,0.112,0.56,1.12,0.16
WL-S30-006-0952,wall,0.2572,1.286,2.572,0.367
WL-S30-006-0953,wall,5.6354,28.177,56.354,8.051
WL-S30-006-0954,wall,0.1114,0.56,1.12,0.16
WL-S30-006-0955,wall,0.1015,0.507,1.015,0.145
WL-S30-006-0956,wall,0.0666,0.56,1.12,0.16
WL-S30-006-0957,wall,1.7115,8.557,17.115,2.445
WL-S30-006-0958,wall,4.1084,20.542,41.084,5.869
WL-S30-006-0959,wall,1.0395,5.197,10.395,1.485
WL-S30-006-0960,wall,3.922,19.61,39.22,5.603
WL-S30-006-0961,wall,0.1657,0.833,1.666,0.238
WL-S30-006-0962,wall,0.6966,0.56,1.12,0.16
WL-S30-006-0963,wall,1.0482,5.268,10.535,1.505
WL-S30-006-0964,wall,0.1463,0.735,1.47,0.21
WL-S30-006-0965,wall,1.7815,8.908,17.815,2.545
WL-S30-006-0966,wall,2.5736,12.932,25.865,3.695
WL-S30-006-0967,wall,1.463,7.315,14.63,2.09
WL-S30-006-0968,wall,2.7442,13.79,27.58,3.94
WL-S30-006-0969,wall,3.1673,15.916,31.833,4.548
WL-S30-006-0970,wall,0.9093,0.7,1.4,0.2
WL-S30-006-0971,wall,0.7,0.7,1.4,0.2
WL-S30-006-0972,wall,0.5075,2.538,5.075,0.725
WL-S30-006-0973,wall,0.5775,2.888,5.775,0.825
WL-S30-006-0974,wall,1.68,8.4,16.8,2.4
WL-S30-006-0975,wall,0.209,1.05,2.1,0.3
WL-S30-006-0976,wall,0.4333,0.7,1.4,0.2
WL-S30-006-0977,wall,0.4876,2.45,4.9,0.7
WL-S30-006-0978,wall,0.07,0.35,0.7,0.1
WL-S30-006-0979,wall,0.0,0.0,0.0,0.0
WL-S30-006-0980,wall,0.0,0.0,0.0,0.0
WL-S30-006-0981,wall,0.5593,0.7,1.4,0.2
WL-S30-006-0982,wall,0.5593,0.7,1.4,0.2
WL-S30-006-0983,wall,0.56,0.7,1.4,0.2
WL-S30-006-0984,wall,0.56,0.7,1.4,0.2
WL-S30-006-0985,wall,3.6679,18.432,36.863,5.266
SL-S30-010-0001,slab,7.4641,49.761,49.761,0.0
SL-S30-010-0002,slab,7.812,52.08,52.08,0.0
SL-S30-010-0003,slab,8.2815,55.21,55.21,0.0
SL-S30-010-0004,slab,8.052,53.68,53.68,0.0
SL-S30-010-0005,slab,81.2548,541.699,541.699,0.0
SL-S30-010-0006,slab,8.052,53.68,53.68,0.0
SL-S30-010-0007,slab,7.2346,48.231,48.231,0.0
SL-S30-010-0008,slab,16.5404,110.269,110.269,0.0
SL-S30-010-0009,slab,55.3449,368.966,368.966,0.0
SL-S30-008-0010,slab,130.2626,868.417,868.417,0.0
SL-S30-008-0011,slab,81.296,541.974,541.974,0.0
SL-S30-008-0012,slab,33.8391,225.594,225.594,0.0
SL-S30-008-0013,slab,0.3276,2.184,2.184,0.0
SL-S30-008-0014,slab,7.5825,50.55,50.55,0.0
SL-S30-007-0015,slab,130.2626,868.417,868.417,0.0
SL-S30-006-0016,slab,133.8491,892.327,892.327,0.0
SL-S30-005-0017,slab,133.8491,892.327,892.327,0.0
SL-S30-004-0018,slab,131.6347,877.564,877.564,0.0
SL-S30-005-0019,slab,2.3585,15.723,15.723,0.0
SL-S30-006-0020,slab,1.7955,11.97,11.97,0.0
SL-S30-006-0021,slab,1.791,11.94,11.94,0.0
SL-S30-004-0022,slab,0.1,0.667,0.667,0.0
SL-S30-005-0023,slab,0.1,0.667,0.667,0.0
SL-S30-006-0024,slab,0.1,0.667,0.667,0.0
SL-S30-006-0025,slab,0.1,0.667,0.667,0.0
SL-S30-006-0026,slab,0.1,0.667,0.667,0.0
SL-S30-006-0027,slab,0.1,0.667,0.667,0.0
SL-S30-006-0028,slab,0.1,0.667,0.667,0.0
SL-S30-005-0029,slab,11.8173,78.782,78.782,0.0
SL-S30-005-0030,slab,0.7484,4.99,4.99,0.0
SL-S30-007-0031,slab,0.1,0.667,0.667,0.0
SL-S30-008-0032,slab,0.1,0.667,0.667,0.0
SL-S30-009-0033,slab,0.1,0.667,0.667,0.0
SL-S30-009-0034,slab,0.1,0.667,0.667,0.0
SL-S30-010-0035,slab,0.1,0.667,0.667,0.0
SL-S30-010-0036,slab,0.1,0.667,0.667,0.0
SL-S30-010-0037,slab,0.1,0.667,0.667,0.0
SL-S30-010-0038,slab,0.1,0.667,0.667,0.0
SL-S30-004-0039,slab,0.1,0.667,0.667,0.0
SL-S30-001-0040,slab,0.1,0.667,0.667,0.0
SL-S30-001-0041,slab,0.1,0.667,0.667,0.0
SL-S30-001-0042,slab,0.1,0.667,0.667,0.0
SL-S30-001-0043,slab,0.1,0.667,0.667,0.0
SL-S30-001-0044,slab,0.1,0.667,0.667,0.0
SL-S30-001-0045,slab,0.1,0.667,0.667,0.0
SL-S30-004-0046,slab,177.3349,1182.233,1182.233,0.0
SL-S30-002-0047,slab,0.1,0.667,0.667,0.0
SL-S30-002-0048,slab,0.1,0.667,0.667,0.0
SL-S30-002-0049,slab,0.1,0.667,0.667,0.0
SL-S30-003-0050,slab,0.1,0.667,0.667,0.0
SL-S30-003-0051,slab,0.1,0.667,0.667,0.0
SL-S30-003-0052,slab,0.1,0.667,0.667,0.0
SL-S30-006-0053,slab,0.1,0.667,0.667,0.0
SL-S30-007-0054,slab,0.1,0.667,0.667,0.0
SL-S30-009-0055,slab,0.1,0.667,0.667,0.0
SL-S30-008-0056,slab,0.1,0.667,0.667,0.0
SL-S30-006-0057,slab,0.1,0.667,0.667,0.0
SL-S30-008-0058,slab,0.1,0.667,0.667,0.0
SL-S30-009-0059,slab,0.1,0.667,0.667,0.0
FND-S30-005-0001,foundation,57.75,0.0,59.5,0.0
FND-S30-005-0002,foundation,96.5011,0.0,73.556,0.0
